Date,Actual,Predicted
2019-08-06,47.25615692138672,47.594156046147795
2019-08-07,47.74551010131836,47.659042474514834
2019-08-08,48.7985725402832,48.17458050919854
2019-08-09,48.396461486816406,47.4522708200952
2019-08-10,48.396461486816406,48.59219409471797
2019-08-11,48.396461486816406,48.53806301412345
2019-08-12,48.27364730834961,48.385925564002946
2019-08-13,50.31796646118164,49.709739126968294
2019-08-14,48.82023620605469,48.15849155684958
2019-08-15,48.57704925537109,48.57002806707176
2019-08-16,49.72320938110352,49.624560893248585
2019-08-17,49.72320938110352,49.49215988558909
2019-08-18,49.72320938110352,48.91976361618438
2019-08-19,50.65026473999024,50.37799393684054
2019-08-20,50.65266799926758,50.4230968995745
2019-08-21,51.20167541503906,50.71546057381441
2019-08-22,51.158321380615234,50.694991535567354
2019-08-23,48.79375076293945,49.001112085989206
2019-08-24,48.79375076293945,49.26413802844391
2019-08-25,48.79375076293945,49.000577988557104
2019-08-26,49.72080612182617,49.24958443950311
2019-08-27,49.15976333618164,48.15517299854672
2019-08-28,49.48964309692383,49.39899166722783
2019-08-29,50.32758712768555,50.09946145821148
2019-08-30,50.26258087158203,49.940524706314164
2019-08-31,50.26258087158203,49.85315247710831
2019-09-01,50.26258087158203,50.17329025129279
2019-09-02,50.26258087158203,50.14466500349192
2019-09-03,49.530574798583984,49.344184697956436
2019-09-04,50.37093734741211,50.135722155037755
2019-09-05,51.35577392578125,50.8038567577665
2019-09-06,51.35094833374024,50.93399149452686
2019-09-07,51.35094833374024,51.12061017634473
2019-09-08,51.35094833374024,51.585076363139656
2019-09-09,51.57007598876953,51.66706439221865
2019-09-10,52.17927169799805,52.022700612410006
2019-09-11,53.83831787109375,53.17286091977734
2019-09-12,53.717918395996094,52.914054751519416
2019-09-13,52.67289352416992,52.424203975478875
2019-09-14,52.67289352416992,52.91636909202854
2019-09-15,52.67289352416992,52.8833296434636
2019-09-16,52.949798583984375,52.62587055878963
2019-09-17,53.14243698120117,52.75476016336219
2019-09-18,53.640869140625,53.38309653021654
2019-09-19,53.20503234863281,52.929937648586126
2019-09-20,52.42728042602539,52.493523737128314
2019-09-21,52.42728042602539,52.632921912284615
2019-09-22,52.42728042602539,52.51686400505614
2019-09-23,52.66566467285156,52.442006828433136
2019-09-24,52.41524887084961,52.13345782456218
2019-09-25,53.22188186645508,52.84839670775794
2019-09-26,52.94740295410156,52.50464182652724
2019-09-27,52.68974685668945,52.62317524519504
2019-09-28,52.68974685668945,52.67278759338802
2019-09-29,52.68974685668945,52.78536727463734
2019-09-30,53.929813385009766,53.5403025562167
2019-10-01,54.07910919189453,53.432283850898045
2019-10-02,52.72346115112305,52.42756702224562
2019-10-03,53.171329498291016,53.29143584388532
2019-10-04,54.66182327270508,54.514711059250274
2019-10-05,54.66182327270508,54.29661157656666
2019-10-06,54.66182327270508,54.36516205974269
2019-10-07,54.67385482788086,54.984899028680985
2019-10-08,54.03336334228516,54.57495634528391
2019-10-09,54.6666374206543,54.7901986707411
2019-10-10,55.4034538269043,55.242229187965684
2019-10-11,56.8770866394043,56.30937778097615
2019-10-12,56.8770866394043,56.214083214211975
2019-10-13,56.8770866394043,56.823530129707066
2019-10-14,56.795223236083984,56.883508141142855
2019-10-15,56.66278839111328,56.84213648332327
2019-10-16,56.43403625488281,56.64938404194362
2019-10-17,56.65315246582031,56.84626833820333
2019-10-18,56.92523956298828,56.89787348666164
2019-10-19,56.92523956298828,56.913443815078054
2019-10-20,56.92523956298828,57.02406187218037
2019-10-21,57.91248321533203,57.9391729092221
2019-10-22,57.780052185058594,57.89271746036816
2019-10-23,58.55538940429688,58.58587980856245
2019-10-24,58.65171432495117,58.66578180176012
2019-10-25,59.37407684326172,59.367649194583564
2019-10-26,59.37407684326172,59.18430038209809
2019-10-27,59.37407684326172,59.49638059088937
2019-10-28,59.968841552734375,59.97905734886052
2019-10-29,58.58188247680664,58.69374428845751
2019-10-30,58.57465744018555,58.92260141838878
2019-10-31,59.89901351928711,59.835329606928084
2019-11-01,61.59898376464844,60.77984179694525
2019-11-02,61.59898376464844,60.433480481398846
2019-11-03,61.59898376464844,61.23655523069601
2019-11-04,62.003517150878906,61.73714455102731
2019-11-05,61.91442489624024,61.624880288653756
2019-11-06,61.940914154052734,61.371536284032274
2019-11-07,62.6557846069336,61.98395393703497
2019-11-08,62.827266693115234,62.090014459573695
2019-11-09,62.827266693115234,62.15140033114935
2019-11-10,62.827266693115234,62.36684740436294
2019-11-11,63.32478332519531,62.865296910454404
2019-11-12,63.266822814941406,63.08205013945083
2019-11-13,63.87302017211914,63.58581929194605
2019-11-14,63.43104934692383,63.15793837378595
2019-11-15,64.1845703125,63.83665767193581
2019-11-16,64.1845703125,63.70982683545286
2019-11-17,64.1845703125,63.90872005658234
