Date,Sentiment_Lag1,MA_5,MA_20,Return_1D,Volatility_5D,RSI_14,Momentum_5D,MA_5_20_ratio,RSI_MA5,lag_1,lag_2,lag_3,lag_4,lag_5,Close
2017-04-29,0.7134064745770348,0.0001827667863867899,0.0,0.45629905605056764,0.03719264053855112,0.6712516290297708,0.6111054202037491,0.6004927525428951,0.7686421142628459,0.0008164381919193442,0.0009606491575407661,0.0008472945236182583,0.0017226140561916181,0.0008061301426484924,0.0008164381919193442
2017-04-30,0.5568564807853611,0.0,2.537786741649284e-05,0.45629905605056764,0.02035263517147241,0.6712516290297708,0.6081283229850608,0.594293991066722,0.7695931903180433,0.0008164381919193442,0.0008164381919193442,0.0009606491575407661,0.0008472945236182583,0.0017226140561916181,0.0008164381919193442
2017-05-01,0.7479821987019717,0.000602334686434669,0.0002870492672193137,0.5286436235614731,0.08708538016022101,0.7466849831663904,0.6207730418413866,0.6044974709723303,0.8500572457583464,0.0008164381919193442,0.0008164381919193442,0.0008164381919193442,0.0009606491575407661,0.0008472945236182583,0.003833729673306724
