Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2025-04-27,208.7689819335937,208.94970426864893,209.39003910929023
2025-04-28,209.6268920898437,209.65871608824818,209.50141863098543
2025-04-29,210.6942901611328,210.68277284064243,209.52927154744975
2025-04-30,211.9811248779297,212.21687708524405,211.51800674878905
2025-05-01,212.79913330078125,212.97424176069035,212.38104535715684
2025-05-02,204.8485870361328,205.28099461507372,205.04737888093223
2025-05-03,204.8485870361328,204.9681033411398,206.34540032695077
2025-05-04,204.8485870361328,204.88922960337368,205.2503692646278
2025-05-05,198.40435791015625,198.7197523542418,198.35407233009028
2025-05-06,198.02528381347656,198.05386996414745,197.6109555544972
2025-05-07,195.7707977294922,195.76448237859586,196.28962155491172
2025-05-08,197.00778198242188,196.93150832799438,196.8662154987178
2025-05-09,198.0452423095703,197.96769146554288,196.62800314939523
2025-05-10,198.0452423095703,198.19679094490857,197.98058931058767
2025-05-11,198.0452423095703,198.2164712081576,198.14615585355205
2025-05-12,210.5510406494141,210.85376371096208,211.64606909061695
2025-05-13,212.6886138916016,213.0591344928107,211.32851691317774
2025-05-14,212.0892944335937,212.69714301126078,211.82323164006084
2025-05-15,211.21029663085932,211.51697813560168,212.44232016617025
2025-05-16,211.0205078125,211.50495621897426,214.52956918832206
2025-05-17,211.0205078125,211.08444629031146,210.8596219845058
2025-05-18,211.0205078125,211.05214944343606,210.06048597040353
2025-05-19,208.54331970214844,208.80949946958572,208.36399745488598
2025-05-20,206.62550354003903,206.94734797861747,207.01531680938933
2025-05-21,201.86090087890625,202.15070771280443,202.50025136757904
2025-05-22,201.1317291259766,201.32500454872206,201.92675933541614
2025-05-23,195.04864501953125,195.24324068193528,195.0898085601657
2025-05-24,195.04864501953125,195.24793372960266,195.91879846482334
2025-05-25,195.04864501953125,195.23786457082315,195.0591591015982
2025-05-26,195.04864501953125,194.64817991699965,194.22382876096526
2025-05-27,199.9830474853516,199.8215095824853,198.66609571164736
2025-05-28,200.1927947998047,200.23232804627332,199.5894448041654
2025-05-29,199.72332763671875,199.85829857601493,199.8425559726238
2025-05-30,200.622314453125,200.68517500201415,201.33664073540422
2025-05-31,200.622314453125,200.67120836357935,201.68573437190935
2025-06-01,200.622314453125,200.62744408687286,200.3623993982328
2025-06-02,201.47134399414068,201.49657401395962,201.2268443136927
2025-06-03,203.03956604003903,203.1306064225064,202.9414862447593
2025-06-04,202.590087890625,202.8689931231711,202.54677200618607
2025-06-05,200.402572631836,200.66145261038037,200.70563476119423
2025-06-06,203.68882751464844,204.2233954295225,205.45103723261127
2025-06-07,203.68882751464844,204.20718673578085,204.42673939900124
2025-06-08,203.68882751464844,204.25067778710945,204.1311095401179
2025-06-09,201.2216339111328,201.65750376154028,201.61525026045274
2025-06-10,202.44024658203125,202.66723225367605,203.6365153538427
2025-06-11,198.55465698242188,198.5941008245718,198.20174918191333
2025-06-12,198.97418212890625,199.06312432989216,199.2804670819678
2025-06-13,196.227294921875,196.21597927952826,195.7689825612906
2025-06-14,196.227294921875,196.3024229674702,196.70215973137238
2025-06-15,196.227294921875,196.26981271501427,195.67581270742812
2025-06-16,198.195068359375,198.33066334403702,198.33003653287597
2025-06-17,195.418212890625,195.5203555034459,194.73292800039053
2025-06-18,196.35714721679688,196.50204625018523,197.06738973725442
2025-06-19,196.35714721679688,196.49097258633992,196.83308290362766
2025-06-20,200.7721405029297,200.85116745512642,201.03345699842612
2025-06-21,200.7721405029297,200.86887085240596,199.57058421705005
2025-06-22,200.7721405029297,200.97081606252323,200.92894025534042
2025-06-23,201.2715759277344,201.46757194370002,201.8116510909167
2025-06-24,200.07293701171875,200.18613688532787,200.82705129750684
2025-06-25,201.33151245117188,201.55809794022935,201.6138359173201
2025-06-26,200.7721405029297,200.96356755396846,200.64276078011608
2025-06-27,200.85205078125,201.0185421072092,201.34747331803374
2025-06-28,200.85205078125,201.1771896192804,201.0822759446237
2025-06-29,200.85205078125,201.1262571944244,201.46830322338792
2025-06-30,204.9374084472656,205.210478359455,205.07041017308075
2025-07-01,207.5844116210937,207.9015876109188,207.77947997512092
2025-07-02,212.1991729736328,212.42282473185332,212.32559667752503
2025-07-03,213.30792236328125,213.55550464404223,213.51274487240153
2025-07-04,213.30792236328125,213.7195764834687,214.71340165140282
2025-07-05,213.30792236328125,213.33329205140762,214.59665405463602
2025-07-06,213.30792236328125,213.69366025277122,214.5997881104413
2025-07-07,209.7119903564453,210.0382422102266,209.6151366404738
2025-07-08,209.7719268798828,209.71344956027315,210.20971524297784
2025-07-09,210.9006500244141,211.12024685085635,210.919458342265
2025-07-10,212.1692047119141,212.56013655632705,211.87721776031685
2025-07-11,210.92062377929688,211.2665670767601,210.25183213137643
2025-07-12,210.92062377929688,211.35223930481152,211.71584603050724
2025-07-13,210.92062377929688,211.25047892362636,211.86931833247945
2025-07-14,208.3834991455078,208.75995727974077,208.77770085722295
2025-07-15,208.8729553222656,209.07243871560786,208.9541160548979
2025-07-16,209.92176818847656,209.88414309709333,209.36982043132593
2025-07-17,209.78192138671875,209.75691650348017,208.76099392896867
2025-07-18,210.9405975341797,211.0270609249128,210.09809464006685
2025-07-19,210.9405975341797,211.09968262314942,210.77431137827807
2025-07-20,210.9405975341797,211.06126231339294,210.95705093984725
2025-07-21,212.2391204833984,212.3602641563557,212.88729180219525
2025-07-22,214.15695190429688,214.605493699215,214.84581149115547
2025-07-23,213.9072265625,214.33733102685073,214.0089141226199
2025-07-24,213.5176696777344,213.86089829216507,213.77964588640316
2025-07-25,213.63754272460932,213.95498425464757,214.56219551285903
2025-07-26,213.63754272460932,213.98437205485243,214.30811198349693
2025-07-27,213.63754272460932,213.85734636225243,213.70913766682497
2025-07-28,213.807357788086,214.08149564065388,214.92449236394896
2025-07-29,211.030502319336,211.49374594244,211.54366582618968
2025-07-30,208.81301879882807,208.99206223826332,209.2300093982485
2025-07-31,207.334701538086,207.36666857328237,207.64827554144722
2025-08-01,202.1505889892578,202.0335824221329,202.04418195958715
2025-08-02,202.1505889892578,201.99736398748064,202.02110245119547
2025-08-03,202.1505889892578,202.01629689896072,201.66103158333135
2025-08-04,203.11949157714844,203.04989243145974,202.36636289636954
2025-08-05,202.68995666503903,202.44974485287094,201.1200051548949
2025-08-06,213.00825500488284,213.33719756710343,213.7971965989127
2025-08-07,219.7805633544922,220.19902792382345,218.83630831552728
2025-08-08,229.0900115966797,229.35117804679612,227.79028967912018
2025-08-09,229.0900115966797,229.55158082544222,228.41440073055855
2025-08-10,229.0900115966797,229.77075579475786,231.69519463584584
2025-08-11,227.17999267578125,227.49295617964526,228.941854286546
2025-08-12,229.6499938964844,229.7191644145787,230.72791250977025
2025-08-13,233.3300018310547,233.05915179438307,230.83702586803702
2025-08-14,232.77999877929688,232.72961788051907,230.263043637402
2025-08-15,231.58999633789068,231.6829798542458,230.32784626820649
2025-08-16,231.58999633789068,231.68907117296476,231.65569749665883
2025-08-17,231.58999633789068,231.65890387682884,231.25314811857243
2025-08-18,230.88999938964844,230.69951314255013,229.35500320208666
2025-08-19,230.5599975585937,230.461887424186,229.38586159770784
2025-08-20,226.009994506836,225.98722719414218,225.6377237195702
2025-08-21,224.8999938964844,224.7839828100914,224.96981624726322
2025-08-22,227.759994506836,227.50261550035793,226.72008998202364
2025-08-23,227.759994506836,227.65931025458121,226.10156397875107
2025-08-24,227.759994506836,227.76091795099637,226.2022796746678
2025-08-25,227.16000366210932,227.23368136810313,227.2611164104601
2025-08-26,229.3099975585937,229.47175079885346,229.83726206615393
2025-08-27,230.4900054931641,230.3692640210793,229.45878062944394
2025-08-28,232.5599975585937,232.48361057188595,231.62553020052292
2025-08-29,232.13999938964844,232.10937216457387,231.4492114353343
2025-08-30,232.13999938964844,232.18682352316682,232.26947419998032
2025-08-31,232.13999938964844,232.03462091559777,231.99117808051233
2025-09-01,232.13999938964844,231.96207957776642,231.93561689631315
2025-09-02,229.72000122070312,229.62433913636778,229.057750063017
2025-09-03,238.47000122070312,238.66540707114473,238.55127922358952
2025-09-04,239.77999877929688,240.0700908830695,238.4656069955381
2025-09-05,239.69000244140625,240.14836995383666,239.09355123830755
2025-09-06,239.69000244140625,239.85979573853547,240.002539926405
2025-09-07,239.69000244140625,239.9313566794226,241.6817429187504
2025-09-08,237.8800048828125,237.79211447506532,237.3045357521696
2025-09-09,234.3500061035156,234.09835648316948,233.79833894615876
2025-09-10,226.7899932861328,226.65263545784546,227.2504766928032
2025-09-11,230.02999877929688,229.78173302611685,230.47853810015658
2025-09-12,234.07000732421875,234.0000355273296,232.37924651357025
2025-09-13,234.07000732421875,234.2922661410703,231.70499860528798
2025-09-14,234.07000732421875,234.26431679211964,232.78713985860668
2025-09-15,236.6999969482422,236.7072811481703,237.62293974990462
