Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2022-08-16,170.34109497070312,170.34730218867367,171.44703708239967
2022-08-17,171.83749389648438,171.55050507274404,171.87991578437027
2022-08-18,171.4436798095703,171.1874755875658,171.57856757452282
2022-08-19,168.85455322265625,168.84369070396383,169.5226508379576
2022-08-20,168.85455322265625,168.68659840228474,169.60676435831692
2022-08-21,168.85455322265625,168.79374344598637,169.51139772295483
2022-08-22,164.96595764160156,164.9698373078743,165.1681762342348
2022-08-23,164.6312255859375,164.5149924662303,164.9866318976549
2022-08-24,164.9265594482422,164.83870633462698,165.108448162297
2022-08-25,167.38771057128906,167.36241528381242,167.01567729057115
2022-08-26,161.07733154296875,161.12159751082459,160.11182834913916
2022-08-27,161.07733154296875,161.02796212392445,162.14469876536668
2022-08-28,161.07733154296875,161.01963141551346,161.61381956285254
2022-08-29,158.8721466064453,158.91328651862023,159.06258820222047
2022-08-30,156.44052124023438,156.38007789838707,155.58291196662913
2022-08-31,154.7767791748047,154.78201719203003,155.59291473552048
2022-09-01,155.5052947998047,155.48224060841562,155.79165318075684
2022-09-02,153.38870239257812,153.42451123991373,152.98671993546986
2022-09-03,153.38870239257812,153.42661241326073,153.30734123182765
2022-09-04,153.38870239257812,153.39631556517634,153.3853213975931
2022-09-05,153.38870239257812,153.3832054272507,153.671628461615
2022-09-06,152.1285858154297,152.14039838498843,151.94647636175523
2022-09-07,153.53636169433594,153.53349111104512,153.863478905492
2022-09-08,152.0596923828125,151.98224069964044,151.78018032893647
2022-09-09,154.92442321777344,154.91411736847613,154.94755857808332
2022-09-10,154.92442321777344,154.89835856837362,154.25722695312356
2022-09-11,154.92442321777344,154.94859436776142,154.97485903459892
2022-09-12,160.89022827148438,160.85707162403355,160.4517745214912
2022-09-13,151.44932556152344,151.8560149303687,152.02086825613583
2022-09-14,152.8964385986328,152.9022142947324,154.43625580048524
2022-09-15,150.00213623046875,149.90961075676933,150.78289983136983
2022-09-16,148.3580780029297,148.3998659174656,149.62032949667173
2022-09-17,148.3580780029297,148.15215681594827,146.6083049022443
2022-09-18,148.3580780029297,148.3694137009295,148.7751917058224
2022-09-19,152.079345703125,151.99828064265557,151.15841798066685
2022-09-20,154.46173095703125,154.46951944614761,153.42361602169194
2022-09-21,151.33119201660156,151.4480913611426,151.24449950141457
2022-09-22,150.3663787841797,150.44067492172599,151.5405799808991
2022-09-23,148.09228515625,148.15207543247357,149.75905132855996
2022-09-24,148.09228515625,148.05441526282425,148.85970474505757
2022-09-25,148.09228515625,147.98608273806053,147.32308116360718
2022-09-26,148.42701721191406,148.32088695451057,147.71650367733992
2022-09-27,149.40164184570312,149.34178345673786,148.8893875178328
2022-09-28,147.51145935058594,147.48911085050872,147.5486983509902
2022-09-29,140.26583862304688,140.3814628914131,141.3995479645141
2022-09-30,136.0523223876953,136.12381242709944,138.30971336976836
2022-10-01,136.0523223876953,136.07470859785985,137.5616364702546
2022-10-02,136.0523223876953,136.05076705930037,135.4703253206892
2022-10-03,140.23631286621094,140.15147319188895,138.100617027751
2022-10-04,143.82958984375,143.71766745959235,141.9592369170748
2022-10-05,144.1249237060547,144.13873076073492,143.53955602594556
2022-10-06,143.1699981689453,143.1868474450598,143.63056494616194
2022-10-07,137.91297912597656,138.0533480259412,140.02074913601518
2022-10-08,137.91297912597656,137.9443533578144,139.96509763631047
2022-10-09,137.91297912597656,137.80097787087243,138.10923627757234
2022-10-10,138.23785400390625,138.16471021333223,137.48910899729458
2022-10-11,136.82022094726562,136.67145662540338,135.54615992212143
2022-10-12,136.190185546875,136.12682361566362,136.59672440012855
2022-10-13,140.76791381835938,140.75640395788946,140.98405573214018
2022-10-14,136.2295684814453,136.29183970838017,136.0467644720443
2022-10-15,136.2295684814453,136.27058382448604,136.91096079297063
2022-10-16,136.2295684814453,136.2071860976887,136.94963274045222
2022-10-17,140.1969451904297,140.22291308568697,140.62519160116744
2022-10-18,141.51611328125,141.3114318568987,139.184334173955
2022-10-19,141.62440490722656,141.50379279711706,140.87804265858676
2022-10-20,141.1616973876953,141.07153556895332,141.15688463842866
2022-10-21,144.9813995361328,145.00917881221835,145.88578241378877
2022-10-22,144.9813995361328,144.92350420884418,144.50091681717527
2022-10-23,144.9813995361328,144.93298908289648,144.71336467865103
2022-10-24,147.1275177001953,147.00279279964593,146.98599081136763
2022-10-25,149.97262573242188,149.93788041648372,150.05266810831017
2022-10-26,147.02908325195312,147.01629505794972,146.32468349288774
2022-10-27,142.54981994628906,142.49734445184254,143.04350895060634
2022-10-28,153.3197784423828,153.3372459595339,153.9264771134135
2022-10-29,153.3197784423828,153.40883382328593,151.38567763453943
2022-10-30,153.3197784423828,153.32380288921172,151.41078073723793
2022-10-31,150.9570770263672,150.8979834631043,150.59037612420207
2022-11-01,148.3088836669922,148.46981131472808,151.1850229783986
2022-11-02,142.77618408203125,142.69659339342024,143.3113937553535
2022-11-03,136.7218017578125,136.730422652078,137.91635744251494
2022-11-04,136.45556640625,136.36392327147814,136.97511316653345
2022-11-05,136.45556640625,136.39362823974648,135.79989140076714
2022-11-06,136.45556640625,136.41772514675768,135.02408493187113
2022-11-07,136.98800659179688,136.92684536753404,136.022867324471
2022-11-08,137.55996704101562,137.52564277894066,137.91578775819198
2022-11-09,132.99435424804688,133.08993267046412,133.87736217924794
2022-11-10,144.82748413085938,145.12025985669675,145.57096893812604
2022-11-11,147.61813354492188,147.53939104088272,145.25675474077707
2022-11-12,147.61813354492188,147.81667193770977,146.08583779161586
2022-11-13,147.61813354492188,147.61299129600934,147.03051497053048
2022-11-14,146.21786499023438,146.4415131700796,149.00797803747741
2022-11-15,147.95338439941406,147.8222726004692,148.25025349696193
2022-11-16,146.7207489013672,146.59846490030236,146.23874994209405
2022-11-17,148.62391662597656,148.52746040881198,148.52162299412612
2022-11-18,149.1859893798828,149.0611510404524,148.5760019522263
2022-11-19,149.1859893798828,149.1346551151089,149.23500093942357
2022-11-20,149.1859893798828,149.03136468870935,148.8726891085223
2022-11-21,145.95159912109375,145.94232913171527,146.51732557601872
2022-11-22,148.09144592285156,147.9657738618721,148.42896420892248
2022-11-23,148.96905517578125,148.84266600485284,148.68111980755793
2022-11-24,148.96905517578125,148.8568933159313,148.20820783452882
2022-11-25,146.05023193359375,145.91988948818903,145.19561355577844
2022-11-26,146.05023193359375,145.97153100213995,146.89366495856052
2022-11-27,146.05023193359375,145.9290414298448,146.08984037887194
2022-11-28,142.2143096923828,142.16390895746713,142.09515471833447
2022-11-29,139.20675659179688,139.11775509314634,139.3384300840653
2022-11-30,145.9713592529297,145.95162904332506,146.41040988574582
2022-12-01,146.24746704101562,146.19061531605325,144.6815659355334
2022-12-02,145.75440979003906,145.73001444319812,144.27725283318523
2022-12-03,145.75440979003906,145.7193014185275,145.7319306541026
2022-12-04,145.75440979003906,145.7843342133167,147.423745123323
