Date,lag_1,lag_2,lag_3,lag_4,lag_5,MA_5,MA_20,Return_1D,Volatility_5D,RSI_14,Momentum_5D,MA_5_20_ratio,RSI_MA5
2017-04-29,33.28501892089844,33.317466735839844,33.291961669921875,33.48891067504883,33.28269958496094,33.333675384521484,32.98031635284424,0.0,0.0043158650271744,68.00481221568809,0.0023193359375,1.0107142095661723,2.0401234316713293
2017-04-30,33.28501892089844,33.28501892089844,33.317466735839844,33.291961669921875,33.48891067504883,33.2928970336914,32.98587818145752,0.0,0.0026789488343884,68.00481221568809,-0.2038917541503906,1.0093075540156125,2.0426222490301544
2017-05-01,33.28501892089844,33.28501892089844,33.28501892089844,33.317466735839844,33.291961669921875,33.42728805541992,33.04322624206543,0.0203964990760381,0.009165639811025,75.3462592954807,0.6719551086425781,1.0116229813311204,2.2540344634169034
2017-05-02,33.96391677856445,33.28501892089844,33.28501892089844,33.28501892089844,33.317466735839844,33.59967803955078,33.10937919616699,0.0063449654330118,0.0090059805369176,82.62552247017773,0.8619499206542969,1.014808427112766,2.45911649429848
2017-05-03,34.17941665649414,33.96391677856445,33.28501892089844,33.28501892089844,33.28501892089844,33.75770263671875,33.1790075302124,-0.003050805424909,0.0093985864505972,83.22828647521027,0.7901229858398438,1.0174415732157698,2.465460620080279
