Date,Actual,Predicted
2022-07-24,151.48501586914062,151.39406753093203
2022-07-25,150.36428833007812,150.3035437668434
2022-07-26,149.037109375,148.90233488880904
2022-07-27,154.13934326171875,153.99823514261266
2022-07-28,154.68991088867188,154.62684110125542
2022-07-29,159.76263427734375,159.72803128091505
2022-07-30,159.76263427734375,159.79712585094194
2022-07-31,159.76263427734375,159.94434855668828
2022-08-01,158.779541015625,158.78907314072308
2022-08-02,157.30490112304688,157.33491321464476
2022-08-03,163.3214569091797,163.11626208492567
2022-08-04,163.00686645507812,162.92420448311304
2022-08-05,162.78042602539062,162.74679590674782
2022-08-06,162.78042602539062,162.72720468483635
2022-08-07,162.78042602539062,162.8575958083136
2022-08-08,162.30789184570312,162.135569019204
2022-08-09,162.3571319580078,162.1942613014637
2022-08-10,166.61000061035156,166.48117282418366
2022-08-11,165.87167358398438,165.8925705426086
2022-08-12,169.42555236816406,169.3747400719251
2022-08-13,169.42555236816406,169.45304577158936
2022-08-14,169.42555236816406,169.5448167370689
2022-08-15,170.49859619140625,170.31980197272014
2022-08-16,170.34109497070312,170.34730218867367
2022-08-17,171.83749389648438,171.55050507274404
2022-08-18,171.4436798095703,171.1874755875658
2022-08-19,168.85455322265625,168.84369070396383
2022-08-20,168.85455322265625,168.68659840228474
2022-08-21,168.85455322265625,168.79374344598637
2022-08-22,164.96595764160156,164.9698373078743
2022-08-23,164.6312255859375,164.5149924662303
2022-08-24,164.9265594482422,164.83870633462698
2022-08-25,167.38771057128906,167.36241528381242
2022-08-26,161.07733154296875,161.12159751082459
2022-08-27,161.07733154296875,161.02796212392445
2022-08-28,161.07733154296875,161.01963141551346
2022-08-29,158.8721466064453,158.91328651862023
2022-08-30,156.44052124023438,156.38007789838707
2022-08-31,154.7767791748047,154.78201719203003
2022-09-01,155.5052947998047,155.48224060841562
2022-09-02,153.38870239257812,153.42451123991373
2022-09-03,153.38870239257812,153.42661241326073
2022-09-04,153.38870239257812,153.39631556517634
2022-09-05,153.38870239257812,153.3832054272507
2022-09-06,152.1285858154297,152.14039838498843
2022-09-07,153.53636169433594,153.53349111104512
2022-09-08,152.0596923828125,151.98224069964044
2022-09-09,154.92442321777344,154.91411736847613
2022-09-10,154.92442321777344,154.89835856837362
2022-09-11,154.92442321777344,154.94859436776142
2022-09-12,160.89022827148438,160.85707162403355
2022-09-13,151.44932556152344,151.8560149303687
2022-09-14,152.8964385986328,152.9022142947324
2022-09-15,150.00213623046875,149.90961075676933
2022-09-16,148.3580780029297,148.3998659174656
2022-09-17,148.3580780029297,148.15215681594827
2022-09-18,148.3580780029297,148.3694137009295
2022-09-19,152.079345703125,151.99828064265557
2022-09-20,154.46173095703125,154.46951944614761
2022-09-21,151.33119201660156,151.4480913611426
2022-09-22,150.3663787841797,150.44067492172599
2022-09-23,148.09228515625,148.15207543247357
2022-09-24,148.09228515625,148.05441526282425
2022-09-25,148.09228515625,147.98608273806053
2022-09-26,148.42701721191406,148.32088695451057
2022-09-27,149.40164184570312,149.34178345673786
2022-09-28,147.51145935058594,147.48911085050872
2022-09-29,140.26583862304688,140.3814628914131
2022-09-30,136.0523223876953,136.12381242709944
2022-10-01,136.0523223876953,136.07470859785985
2022-10-02,136.0523223876953,136.05076705930037
2022-10-03,140.23631286621094,140.15147319188895
2022-10-04,143.82958984375,143.71766745959235
2022-10-05,144.1249237060547,144.13873076073492
2022-10-06,143.1699981689453,143.1868474450598
2022-10-07,137.91297912597656,138.0533480259412
2022-10-08,137.91297912597656,137.9443533578144
2022-10-09,137.91297912597656,137.80097787087243
2022-10-10,138.23785400390625,138.16471021333223
2022-10-11,136.82022094726562,136.67145662540338
2022-10-12,136.190185546875,136.12682361566362
2022-10-13,140.76791381835938,140.75640395788946
2022-10-14,136.2295684814453,136.29183970838017
2022-10-15,136.2295684814453,136.27058382448604
2022-10-16,136.2295684814453,136.2071860976887
2022-10-17,140.1969451904297,140.22291308568697
2022-10-18,141.51611328125,141.3114318568987
2022-10-19,141.62440490722656,141.50379279711706
2022-10-20,141.1616973876953,141.07153556895332
2022-10-21,144.9813995361328,145.00917881221835
2022-10-22,144.9813995361328,144.92350420884418
2022-10-23,144.9813995361328,144.93298908289648
2022-10-24,147.1275177001953,147.00279279964593
2022-10-25,149.97262573242188,149.93788041648372
2022-10-26,147.02908325195312,147.01629505794972
2022-10-27,142.54981994628906,142.49734445184254
2022-10-28,153.3197784423828,153.3372459595339
2022-10-29,153.3197784423828,153.40883382328593
2022-10-30,153.3197784423828,153.32380288921172
2022-10-31,150.9570770263672,150.8979834631043
2022-11-01,148.3088836669922,148.46981131472808
2022-11-02,142.77618408203125,142.69659339342024
2022-11-03,136.7218017578125,136.730422652078
2022-11-04,136.45556640625,136.36392327147814
2022-11-05,136.45556640625,136.39362823974648
2022-11-06,136.45556640625,136.41772514675768
2022-11-07,136.98800659179688,136.92684536753404
2022-11-08,137.55996704101562,137.52564277894066
2022-11-09,132.99435424804688,133.08993267046412
2022-11-10,144.82748413085938,145.12025985669675
2022-11-11,147.61813354492188,147.53939104088272
2022-11-12,147.61813354492188,147.81667193770977
2022-11-13,147.61813354492188,147.61299129600934
2022-11-14,146.21786499023438,146.4415131700796
2022-11-15,147.95338439941406,147.8222726004692
2022-11-16,146.7207489013672,146.59846490030236
2022-11-17,148.62391662597656,148.52746040881198
2022-11-18,149.1859893798828,149.0611510404524
2022-11-19,149.1859893798828,149.1346551151089
2022-11-20,149.1859893798828,149.03136468870935
2022-11-21,145.95159912109375,145.94232913171527
2022-11-22,148.09144592285156,147.9657738618721
2022-11-23,148.96905517578125,148.84266600485284
2022-11-24,148.96905517578125,148.8568933159313
2022-11-25,146.05023193359375,145.91988948818903
2022-11-26,146.05023193359375,145.97153100213995
2022-11-27,146.05023193359375,145.9290414298448
2022-11-28,142.2143096923828,142.16390895746713
2022-11-29,139.20675659179688,139.11775509314634
2022-11-30,145.9713592529297,145.95162904332506
2022-12-01,146.24746704101562,146.19061531605325
2022-12-02,145.75440979003906,145.73001444319812
2022-12-03,145.75440979003906,145.7193014185275
2022-12-04,145.75440979003906,145.7843342133167
2022-12-05,144.5908203125,144.52183976867286
2022-12-06,140.9225616455078,140.89474106789726
2022-12-07,138.9799346923828,138.9264447396015
2022-12-08,140.66616821289062,140.56686924379278
2022-12-09,140.18296813964844,140.11020437171442
2022-12-10,140.18296813964844,140.10196244527583
2022-12-11,140.18296813964844,140.086928697948
2022-12-12,142.48060607910156,142.458250789992
2022-12-13,143.44692993164062,143.39241470367392
2022-12-14,141.21836853027344,141.1466451176109
2022-12-15,134.6016845703125,134.59147257581776
2022-12-16,132.6393585205078,132.58207019429688
2022-12-17,132.6393585205078,132.5468237512507
2022-12-18,132.6393585205078,132.54826645830235
2022-12-19,130.52911376953125,130.41269749549133
2022-12-20,130.46006774902344,130.417550909983
2022-12-21,133.56626892089844,133.5413594061704
2022-12-22,130.3910369873047,130.33729200692574
2022-12-23,130.02621459960938,129.99038384823734
2022-12-24,130.02621459960938,129.92576536931938
2022-12-25,130.02621459960938,129.97398877733258
2022-12-26,130.02621459960938,129.82296324376807
2022-12-27,128.2216339111328,128.0674994988285
2022-12-28,124.28716278076172,124.22392075533025
2022-12-29,127.80748748779295,127.80469006350404
2022-12-30,128.12306213378906,128.00516715570006
2022-12-31,128.12306213378906,128.01772980479586
