Date,Actual,Predicted
2025-06-23,201.2715759277344,200.487871053664
2025-06-24,200.07293701171875,199.63565382407575
2025-06-25,201.33151245117188,201.05518331583022
2025-06-26,200.7721405029297,200.10333595427787
2025-06-27,200.85205078125,201.43506451566623
2025-06-28,200.85205078125,200.96092825079552
2025-06-29,200.85205078125,200.71847241412513
2025-06-30,204.9374084472656,203.53598258466621
2025-07-01,207.5844116210937,205.85740712149507
2025-07-02,212.1991729736328,209.02369447166697
2025-07-03,213.30792236328125,209.95313630039962
2025-07-04,213.30792236328125,211.31285803616524
2025-07-05,213.30792236328125,212.42840228895116
2025-07-06,213.30792236328125,212.7115834772284
2025-07-07,209.7119903564453,209.0283341727737
2025-07-08,209.7719268798828,210.74472544892433
2025-07-09,210.9006500244141,210.69743955579952
2025-07-10,212.1692047119141,211.50470169309736
2025-07-11,210.92062377929688,210.2356337016026
2025-07-12,210.92062377929688,211.513681766976
2025-07-13,210.92062377929688,212.00640452800457
2025-07-14,208.3834991455078,209.28226142813588
2025-07-15,208.8729553222656,209.48719447443398
2025-07-16,209.92176818847656,209.38032044807113
2025-07-17,209.78192138671875,208.51898680565355
2025-07-18,210.9405975341797,209.72755710735376
2025-07-19,210.9405975341797,210.24468981211854
2025-07-20,210.9405975341797,210.7360861912639
2025-07-21,212.23912048339844,213.24933691612142
2025-07-22,214.15695190429688,214.33939478745367
2025-07-23,213.9072265625,213.46772648895353
2025-07-24,213.5176696777344,213.21517862674494
2025-07-25,213.63754272460932,214.4087367669137
2025-07-26,213.63754272460932,214.26748800567705
2025-07-27,213.63754272460932,214.10861004746252
2025-07-28,213.807357788086,216.1290587815038
2025-07-29,211.030502319336,212.3755156379715
2025-07-30,208.81301879882807,209.5925998963703
2025-07-31,207.334701538086,208.31252218503386
2025-08-01,202.1505889892578,203.81940712677732
2025-08-02,202.1505889892578,203.86091025650683
2025-08-03,202.1505889892578,203.2506752965477
2025-08-04,203.11949157714844,203.00057147639438
2025-08-05,202.68995666503903,201.3231758513785
2025-08-06,213.0082550048828,210.862778818661
2025-08-07,219.7805633544922,213.6251351173617
2025-08-08,229.0900115966797,219.86585058923305
2025-08-09,229.0900115966797,220.3871571463792
2025-08-10,229.0900115966797,223.8921472472789
2025-08-11,227.17999267578125,223.19903208853702
2025-08-12,229.6499938964844,225.85281476605462
2025-08-13,233.3300018310547,226.77739774016814
2025-08-14,232.77999877929688,226.52343065157757
2025-08-15,231.58999633789065,227.44962443433207
2025-08-16,231.58999633789065,228.9111080467556
2025-08-17,231.58999633789065,229.1703864110013
2025-08-18,230.88999938964844,228.55774653841388
2025-08-19,230.5599975585937,228.8875593289867
2025-08-20,226.009994506836,225.69220084590762
2025-08-21,224.8999938964844,225.37508106295428
2025-08-22,227.759994506836,226.00444386957957
2025-08-23,227.759994506836,225.6025831057629
2025-08-24,227.759994506836,225.87487546038727
2025-08-25,227.16000366210932,227.30733786383246
2025-08-26,229.3099975585937,229.32510921698162
2025-08-27,230.4900054931641,228.78141518845317
2025-08-28,232.5599975585937,230.6395504421023
2025-08-29,232.13999938964844,232.45212407939448
2025-08-30,232.13999938964844,233.27612618273008
2025-08-31,232.13999938964844,233.41967423561803
2025-09-01,232.13999938964844,233.71198569460338
2025-09-02,229.72000122070312,231.36273885916967
2025-09-03,238.47000122070312,238.91308138779152
2025-09-04,239.77999877929688,238.4107780742077
2025-09-05,239.69000244140625,238.8606638470385
2025-09-06,239.69000244140625,240.06992554196376
2025-09-07,239.69000244140625,241.86759845124072
2025-09-08,237.8800048828125,239.57653659430622
2025-09-09,234.3500061035156,236.7864667549088
2025-09-10,226.7899932861328,231.4111526425268
2025-09-11,230.02999877929688,234.02383552830725
2025-09-12,234.07000732421875,234.8752752158274
2025-09-13,234.07000732421875,233.69308096650343
2025-09-14,234.07000732421875,234.38385637162372
2025-09-15,236.6999969482422,238.43166366177638
