Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2019-09-30,53.929813385009766,53.5403025562167,53.49461122981958
2019-10-01,54.07910919189453,53.432283850898045,53.40157803766794
2019-10-02,52.72346115112305,52.42756702224562,52.407457650220465
2019-10-03,53.171329498291016,53.29143584388532,53.26001392858317
2019-10-04,54.66182327270508,54.514711059250274,54.48272906230741
2019-10-05,54.66182327270508,54.29661157656666,54.287322461996666
2019-10-06,54.66182327270508,54.36516205974269,54.35568376649615
2019-10-07,54.67385482788086,54.984899028680985,54.97446950875434
2019-10-08,54.03336334228516,54.57495634528391,54.56346162384592
2019-10-09,54.6666374206543,54.7901986707411,54.77095119389689
2019-10-10,55.4034538269043,55.24222918796568,55.227944162091845
2019-10-11,56.8770866394043,56.30937778097615,56.30342964581376
2019-10-12,56.8770866394043,56.214083214211975,56.21131666507783
2019-10-13,56.8770866394043,56.823530129707066,56.82042101943495
2019-10-14,56.795223236083984,56.883508141142855,56.878132044802385
2019-10-15,56.66278839111328,56.84213648332327,56.834315044102894
2019-10-16,56.43403625488281,56.64938404194362,56.637768112268674
2019-10-17,56.65315246582031,56.84626833820333,56.835178594115646
2019-10-18,56.92523956298828,56.89787348666164,56.88636708062754
2019-10-19,56.92523956298828,56.91344381507805,56.90311505435764
2019-10-20,56.92523956298828,57.02406187218037,57.01478293578817
2019-10-21,57.91248321533203,57.9391729092221,57.93388521917271
2019-10-22,57.780052185058594,57.89271746036816,57.891266873604266
2019-10-23,58.55538940429688,58.58587980856245,58.584658739678886
2019-10-24,58.65171432495117,58.66578180176012,58.666204889019454
2019-10-25,59.37407684326172,59.36764919458357,59.36771420684583
2019-10-26,59.37407684326172,59.18430038209809,59.184211269953465
2019-10-27,59.37407684326172,59.49638059088937,59.49748478798385
2019-10-28,59.968841552734375,59.97905734886052,59.97884313866068
2019-10-29,58.58188247680664,58.69374428845751,58.691336501743656
2019-10-30,58.57465744018555,58.92260141838878,58.916038412388254
2019-10-31,59.89901351928711,59.83532960692808,59.833221214899154
2019-11-01,61.59898376464844,60.77984179694525,60.785098775814205
2019-11-02,61.59898376464844,60.433480481398846,60.44015781238515
2019-11-03,61.59898376464844,61.23655523069601,61.24638372916121
2019-11-04,62.003517150878906,61.73714455102731,61.742703999157456
2019-11-05,61.91442489624024,61.62488028865376,61.63040663438471
2019-11-06,61.940914154052734,61.371536284032274,61.371365770159244
2019-11-07,62.6557846069336,61.98395393703497,61.98653221217029
2019-11-08,62.827266693115234,62.090014459573695,62.093581858149506
2019-11-09,62.827266693115234,62.15140033114935,62.15512446997401
2019-11-10,62.827266693115234,62.36684740436294,62.372105292013956
2019-11-11,63.32478332519531,62.8652969104544,62.87148503740562
2019-11-12,63.266822814941406,63.08205013945083,63.10436356237339
2019-11-13,63.87302017211914,63.58581929194605,63.609142136079086
2019-11-14,63.43104934692383,63.15793837378595,63.175320329715916
2019-11-15,64.1845703125,63.83665767193581,63.85155283473108
2019-11-16,64.1845703125,63.70982683545286,63.72610192719969
2019-11-17,64.1845703125,63.90872005658234,63.92583328803062
2019-11-18,64.50819396972656,64.10850128044893,64.12475659416793
2019-11-19,64.31256866455078,64.19473379321987,64.21103695330318
2019-11-20,63.56387710571289,63.43510651667768,63.43842065769124
2019-11-21,63.27891159057617,63.2193160770197,63.2130045890856
2019-11-22,63.22333908081055,63.14025794344453,63.13080648255804
2019-11-23,63.22333908081055,62.97011419469485,62.95978162371935
2019-11-24,63.22333908081055,62.91548211944796,62.90600671143916
2019-11-25,64.3318862915039,63.88439969835285,63.88122203128462
2019-11-26,63.82954788208008,63.39863628993268,63.394632045040325
2019-11-27,64.68692016601562,64.21305708472411,64.2102746605308
2019-11-28,64.68692016601562,64.28819540496272,64.29235831785469
2019-11-29,64.54442596435547,64.22904107818306,64.22655769526949
2019-11-30,64.54442596435547,64.07425356562219,64.06930968364894
2019-12-01,64.54442596435547,64.29668070379961,64.29232865431901
2019-12-02,63.798152923583984,63.41289909017938,63.39641867186596
2019-12-03,62.66062545776367,62.65295265571652,62.629693926932504
2019-12-04,63.21367645263672,63.49652572297687,63.49605189127572
2019-12-05,64.14109802246094,63.96908837383979,63.97053267431459
2019-12-06,65.38004302978516,64.61112138545639,64.61385267154787
2019-12-07,65.38004302978516,64.66806167437832,64.6704934803347
2019-12-08,65.38004302978516,65.27963813318232,65.27836244440732
2019-12-09,64.46472930908203,64.55202563967336,64.54927453887734
2019-12-10,64.84148406982422,64.99560728303928,64.99612693429657
2019-12-11,65.39453887939453,64.88570524997476,64.88640443352367
2019-12-12,65.56121063232422,64.91162497940337,64.91230290334155
2019-12-13,66.45237731933594,65.62096408574446,65.62215092651908
2019-12-14,66.45237731933594,65.90394661181115,65.90335274958204
2019-12-15,66.45237731933594,66.03955289608822,66.03963984966087
2019-12-16,67.58990478515625,67.02489081523566,67.02902346968524
2019-12-17,67.72274017333984,67.33198298386645,67.34322686221421
2019-12-18,67.56092834472656,67.12206541597622,67.13490002928182
2019-12-19,67.62853240966797,67.33756705821753,67.34837355502046
2019-12-20,67.48847198486328,67.26347419233235,67.27073170670842
2019-12-21,67.48847198486328,67.08255943334292,67.09223023492632
2019-12-22,67.48847198486328,67.09714805216886,67.1069483008429
2019-12-23,68.58975219726562,68.33531203044919,68.35102234813155
2019-12-24,68.65497589111328,68.28737011993242,68.30436748468611
2019-12-25,68.65497589111328,68.5061470957495,68.5224999968765
2019-12-26,70.0171127319336,69.5827847356363,69.59563665046079
2019-12-27,69.99054718017578,69.56423475727345,69.57807655419248
2019-12-28,69.99054718017578,69.56011029062842,69.57677213709869
2019-12-29,69.99054718017578,69.80370961465044,69.82158893953354
2019-12-30,70.40593719482422,70.27650627195197,70.29039062183006
2019-12-31,70.92036437988281,70.33746037969622,70.35463007799058
2020-01-01,70.92036437988281,70.52141518790283,70.5405897526131
2020-01-02,72.53852081298828,71.72117924455692,71.73700112953145
2020-01-03,71.8332748413086,71.66020903459635,71.67416193233458
2020-01-04,71.8332748413086,71.99100568015368,72.00583588405343
2020-01-05,71.8332748413086,72.05435835096763,72.06952238425909
2020-01-06,72.40567016601562,72.55523167980326,72.56911447810033
2020-01-07,72.06513977050781,71.78605507336458,71.80611603415367
2020-01-08,73.22440338134766,72.94903057399077,72.95852746559696
2020-01-09,74.7797622680664,73.87972614596113,73.89163848142387
2020-01-10,74.94880676269531,74.08762194964106,74.10466187608327
2020-01-11,74.94880676269531,74.32808283880496,74.34931264161783
2020-01-12,74.94880676269531,74.8383805245468,74.86139843940607
2020-01-13,76.55005645751953,75.87287494717086,75.89299564728145
2020-01-14,75.51636505126953,74.5802716173294,74.61998388239094
2020-01-15,75.19273376464844,74.69591364382818,74.73411785729718
2020-01-16,76.13465118408203,75.4184000818797,75.45181250065899
2020-01-17,76.97752380371094,76.18012490020108,76.21087017383907
2020-01-18,76.97752380371094,75.80763192464596,75.84463645303406
2020-01-19,76.97752380371094,76.36098503250386,76.39233102219113
2020-01-20,76.97752380371094,76.7151334011944,76.74755762270189
2020-01-21,76.45586395263672,76.36032968524712,76.39741652981928
2020-01-22,76.72876739501953,76.41238604093627,76.44586942180605
2020-01-23,77.0982894897461,76.53097457935988,76.56595118464301
2020-01-24,76.87608337402344,76.37309066102924,76.40933481909121
2020-01-25,76.87608337402344,76.54063706144477,76.57551503255516
2020-01-26,76.87608337402344,76.82002192163928,76.85321276085529
2020-01-27,74.61550903320312,74.77346385077921,74.8312948561854
2020-01-28,76.72635650634766,76.82055040251245,76.85507889057618
2020-01-29,78.3324203491211,77.6034376372444,77.63429891687049
2020-01-30,78.21888732910156,77.26739282931403,77.30767140819609
2020-01-31,74.75077819824219,74.87865096991634,74.94891932194292
2020-02-01,74.75077819824219,76.21074724839762,76.26303526746585
2020-02-02,74.75077819824219,74.53164400484191,74.57090894883282
2020-02-03,74.54547119140625,73.635459355113,73.65681284037022
2020-02-04,77.00651550292969,75.03418816167834,75.01985379547128
2020-02-05,77.63444519042969,75.92187868858312,75.93228632410188
2020-02-06,78.54252624511719,76.67868114420406,76.7043071575178
2020-02-07,77.47492980957031,76.24276657040318,76.27535955422397
2020-02-08,77.47492980957031,76.85038513689,76.89851651090386
2020-02-09,77.47492980957031,76.37345770741976,76.4195884180215
2020-02-10,77.84291076660156,76.7141237691261,76.73259812553351
2020-02-11,77.37324523925781,75.86054754456296,75.90187430679137
2020-02-12,79.21067810058594,77.26575318027182,77.31991760298338
2020-02-13,78.6466064453125,76.73294013659269,76.78551077359832
2020-02-14,78.66598510742188,77.58021041148473,77.5727181971461
2020-02-15,78.66598510742188,77.62209604799443,77.615343361685
2020-02-16,78.66598510742188,77.95374328155305,77.95144384295253
2020-02-17,78.66598510742188,77.58785830416835,77.57040485561052
2020-02-18,77.22557830810547,76.28179817872355,76.33160472154944
2020-02-19,78.3440170288086,77.11993681502211,77.16976169980924
2020-02-20,77.5402603149414,76.17726417748491,76.23972411133342
2020-02-21,75.78517150878906,75.1915567471203,75.24293658061272
2020-02-22,75.78517150878906,75.28287009720938,75.327215919889
2020-02-23,75.78517150878906,75.48042276913867,75.51853813640494
2020-02-24,72.18533325195312,72.50019864740887,72.52196910266343
2020-02-25,69.74027252197266,71.25724502079058,71.26250223937093
2020-02-26,70.84661102294922,71.91189221268651,71.93665318050964
2020-02-27,66.21549224853516,68.13928135066249,68.0875581022811
2020-02-28,66.17676544189453,67.92294304299469,67.85569956313662
2020-02-29,66.17676544189453,67.82759403183341,67.75350943967334
