Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2022-08-06,162.78042602539062,163.64674610885086,163.64843223873888
2022-08-07,162.78042602539062,164.94261000387138,164.9444754521632
2022-08-08,162.30789184570312,164.22234527200018,164.2235260860477
2022-08-09,162.3571319580078,165.1597169995297,165.16257140642585
2022-08-10,166.61000061035156,167.44195987640802,167.44794409088766
2022-08-11,165.87167358398438,166.5811593651827,166.58813731593392
2022-08-12,169.42555236816406,169.04425343082673,169.0519614269628
2022-08-13,169.42555236816406,169.5405825138245,169.5469951063601
2022-08-14,169.42555236816406,170.6511673583832,170.65929894332857
2022-08-15,170.49859619140625,171.71004081589535,171.71382525479993
2022-08-16,170.34109497070312,173.05273872961158,173.06024505730232
2022-08-17,171.83749389648438,173.28014506707356,173.29129497091253
2022-08-18,171.4436798095703,173.2655480603344,173.27526125690758
2022-08-19,168.85455322265625,171.11493526114876,171.1256039035527
2022-08-20,168.85455322265625,171.512790118392,171.5231781420243
2022-08-21,168.85455322265625,171.69163405854252,171.70838734817
2022-08-22,164.96595764160156,168.1127988269927,168.13112871512325
2022-08-23,164.6312255859375,168.17804635482116,168.19818043332072
2022-08-24,164.9265594482422,167.48632735221588,167.50961696926862
2022-08-25,167.38771057128906,169.40525734176006,169.42875422423106
2022-08-26,161.07733154296875,162.99479866272563,163.01970506741463
2022-08-27,161.07733154296875,164.71674453371577,164.74504421860973
2022-08-28,161.07733154296875,164.46419981542877,164.49444273221104
2022-08-29,158.8721466064453,162.24930340312852,162.28032099529275
2022-08-30,156.44052124023438,159.87194687479115,159.90455095482844
2022-08-31,154.7767791748047,159.6837538612859,159.7163971772788
2022-09-01,155.5052947998047,159.77672270736676,159.80838151822434
2022-09-02,153.38870239257812,157.70819836034784,157.74101273598112
2022-09-03,153.38870239257812,157.73206812248958,157.7682441990185
2022-09-04,153.38870239257812,157.5452448458118,157.57934948060722
2022-09-05,153.38870239257812,153.50561410868653,153.49678600215267
2022-09-06,152.1285858154297,151.9298965169479,151.93084368598585
2022-09-07,153.53636169433594,153.18245352686444,153.18439207816124
2022-09-08,152.0596923828125,150.643775137277,150.64888320762978
2022-09-09,154.92442321777344,153.6812545113325,153.68370385396415
2022-09-10,154.92442321777344,152.8061047497555,152.81353828792925
2022-09-11,154.92442321777344,153.04991092374073,153.05972538888122
2022-09-12,160.89022827148438,157.8818332584669,157.88172998146965
2022-09-13,151.44932556152344,151.02789342747627,151.03790984517167
2022-09-14,152.8964385986328,152.97455541781005,152.9806733368168
2022-09-15,150.00213623046875,150.1578289064863,150.16354152539213
2022-09-16,148.3580780029297,149.2485301461018,149.25200529050917
2022-09-17,148.3580780029297,147.08798619748006,147.09235672456285
2022-09-18,148.3580780029297,148.73910099030033,148.74396915097762
2022-09-19,152.079345703125,150.388981998237,150.39207088176522
2022-09-20,154.46173095703125,152.07092380706877,152.08100740737052
2022-09-21,151.33119201660156,150.08407996408377,150.09011928939918
2022-09-22,150.3663787841797,150.48046024632148,150.4916493434163
2022-09-23,148.09228515625,148.8451796070795,148.85999909464886
2022-09-24,148.09228515625,148.17201893162638,148.17672389512205
2022-09-25,148.09228515625,147.05466584769903,147.06265960939527
2022-09-26,148.42701721191406,146.49489981963814,146.50914211368922
2022-09-27,149.40164184570312,148.31256716715694,148.32227919251847
2022-09-28,147.51145935058594,146.89319871880116,146.90180706034562
2022-09-29,140.26583862304688,142.3417472663769,142.34981549124035
2022-09-30,136.0523223876953,140.3290950382796,140.33930240563305
2022-10-01,136.0523223876953,139.73031719026216,139.7378742235176
2022-10-02,136.0523223876953,137.76547600276533,137.77692063430317
2022-10-03,140.23631286621094,139.11966973678068,139.13964972972016
2022-10-04,143.82958984375,141.61849868459296,141.63926223887876
2022-10-05,144.1249237060547,145.09859179905214,145.10057047845535
2022-10-06,143.1699981689453,145.00882120775185,145.01014271682757
2022-10-07,137.91297912597656,142.2460722437998,142.24776717105905
2022-10-08,137.91297912597656,142.17007796273867,142.16977990015448
2022-10-09,137.91297912597656,140.62650178727318,140.622999784776
2022-10-10,138.23785400390625,139.79224196686596,139.79146626778973
2022-10-11,136.82022094726562,138.05517012681685,138.05393925190234
2022-10-12,136.190185546875,139.00354552720586,139.0036746240023
2022-10-13,140.76791381835938,142.8410115807551,142.8419568404436
2022-10-14,136.2295684814453,139.02967321463586,139.03084069550945
2022-10-15,136.2295684814453,139.55031914389858,139.55135391549942
2022-10-16,136.2295684814453,139.48175675677237,139.48445655008578
2022-10-17,140.1969451904297,141.45426131298245,141.45702658627334
2022-10-18,141.51611328125,139.6525229211452,139.65619212039752
2022-10-19,141.62440490722656,140.96644162485515,140.96980554910954
2022-10-20,141.1616973876953,141.34335088356147,141.34830590549086
2022-10-21,144.9813995361328,145.8997722736366,145.90352131636598
2022-10-22,144.9813995361328,144.81804535689096,144.82091110203214
2022-10-23,144.9813995361328,144.94916997091622,144.9513729706957
2022-10-24,147.1275177001953,146.66145799498247,146.66294920069424
2022-10-25,149.97262573242188,149.1063273574699,149.10926496934005
2022-10-26,147.02908325195312,145.978399951853,145.98143196476883
2022-10-27,142.54981994628906,142.99888480555035,142.99956317416073
2022-10-28,153.3197784423828,151.67404996824587,151.67452840017148
2022-10-29,153.3197784423828,149.61257318069397,149.61637504810787
2022-10-30,153.3197784423828,149.69414991220594,149.6943438765262
2022-10-31,150.9570770263672,149.24360001376402,149.24450369249737
2022-11-01,148.3088836669922,149.80667785448412,149.80898331177494
2022-11-02,142.77618408203125,144.35125771238523,144.34927841557396
2022-11-03,136.7218017578125,140.9183057395149,140.91569699854256
2022-11-04,136.45556640625,135.8525841620214,135.86647687634834
2022-11-05,136.45556640625,135.18615209142806,135.2013510064649
2022-11-06,136.45556640625,134.64255948434317,134.65455499209838
2022-11-07,136.98800659179688,135.27423859937716,135.2959670420462
2022-11-08,137.55996704101562,136.5664373132409,136.58722800025026
2022-11-09,132.99435424804688,133.57983898502272,133.60001778878495
2022-11-10,144.82748413085938,142.21091041947906,142.24499235472305
2022-11-11,147.61813354492188,140.60689221924815,140.63283951225102
2022-11-12,147.61813354492188,140.79450979121188,140.81396279048099
2022-11-13,147.61813354492188,141.51440053530212,141.53325648492478
2022-11-14,146.21786499023438,143.0406379310587,143.05419057432664
2022-11-15,147.95338439941406,142.87622038071095,142.88594274220873
2022-11-16,146.7207489013672,142.0302955514531,142.03931307938439
2022-11-17,148.62391662597656,144.49661508700285,144.50933400141753
2022-11-18,149.1859893798828,144.44795994071666,144.45801275386302
2022-11-19,149.1859893798828,144.79157322642413,144.80128720981676
2022-11-20,149.1859893798828,144.49757537803094,144.50913852646767
2022-11-21,145.95159912109375,142.38194813326368,142.3871121426688
2022-11-22,148.09144592285156,143.9049282969641,143.91365557760554
