Price,Close
Ticker,AAPL
Date,
2017-12-15,40.78184509277344
2017-12-18,41.356178283691406
2017-12-19,40.915470123291016
2017-12-20,40.87092971801758
2017-12-21,41.0256462097168
2017-12-22,41.0256462097168
2017-12-26,39.98483657836914
2017-12-27,39.99185562133789
2017-12-28,40.10438537597656
2017-12-29,39.67070388793945
2018-01-02,40.380985260009766
2018-01-03,40.373966217041016
2018-01-04,40.561500549316406
2018-01-05,41.023311614990234
2018-01-08,40.87092971801758
2018-01-09,40.86625289916992
2018-01-10,40.85684585571289
2018-01-11,41.08893585205078
2018-01-12,41.51323699951172
2018-01-16,41.30226135253906
2018-01-17,41.984432220458984
2018-01-18,42.02191925048828
2018-01-19,41.83438491821289
2018-01-22,41.49215316772461
2018-01-23,41.501522064208984
2018-01-24,40.84046173095703
2018-01-25,40.11141586303711
2018-01-26,40.20516586303711
2018-01-29,39.37299728393555
2018-01-30,39.14091873168945
2018-01-31,39.24876022338867
2018-02-01,39.33079147338867
2018-02-02,37.62422561645508
2018-02-05,36.68421173095703
2018-02-06,38.217315673828125
2018-02-07,37.3991813659668
2018-02-08,36.37009048461914
2018-02-09,36.81494140625
2018-02-12,38.29780578613281
2018-02-13,38.68146514892578
2018-02-14,39.394649505615234
2018-02-15,40.717464447021484
2018-02-16,40.58564376831055
2018-02-20,40.449134826660156
2018-02-21,40.26553726196289
2018-02-22,40.602134704589844
2018-02-23,41.30824279785156
2018-02-26,42.124996185302734
2018-02-27,41.98847961425781
2018-02-28,41.924930572509766
2018-03-01,41.190555572509766
2018-03-02,41.4753532409668
2018-03-05,41.61894226074219
2018-03-06,41.5836296081543
2018-03-07,41.1976203918457
2018-03-08,41.64719009399414
2018-03-09,42.36272430419922
2018-03-12,42.77227020263672
2018-03-13,42.36037063598633
2018-03-14,42.00025939941406
2018-03-15,42.049678802490234
2018-03-16,41.90140151977539
2018-03-19,41.261173248291016
2018-03-20,41.247066497802734
2018-03-21,40.3126106262207
2018-03-22,39.743003845214844
2018-03-23,38.822689056396484
2018-03-26,40.665687561035156
2018-03-27,39.62295913696289
2018-03-28,39.18516540527344
2018-03-29,39.49116134643555
2018-04-02,39.23225402832031
2018-04-03,39.634735107421875
2018-04-04,40.392642974853516
2018-04-05,40.672733306884766
2018-04-06,39.63238525390625
2018-04-09,40.02545928955078
2018-04-10,40.77865219116211
2018-04-11,40.58800506591797
2018-04-12,40.98813247680664
2018-04-13,41.12700271606445
2018-04-16,41.38356018066406
2018-04-17,41.95315933227539
2018-04-18,41.85902404785156
2018-04-19,40.672733306884766
2018-04-20,39.006282806396484
2018-04-23,38.893310546875
2018-04-24,38.35194396972656
2018-04-25,38.51904296875
2018-04-26,38.653221130371094
2018-04-27,38.20601272583008
2018-04-30,38.89801025390625
2018-05-01,39.801849365234375
2018-05-02,41.56010055541992
2018-05-03,41.635414123535156
2018-05-04,43.26892852783203
2018-05-07,43.58196258544922
2018-05-08,43.79145431518555
2018-05-09,44.09978485107422
2018-05-10,44.730587005615234
2018-05-11,44.560462951660156
2018-05-14,44.456512451171875
2018-05-15,44.052459716796875
2018-05-16,44.463600158691406
2018-05-17,44.18241500854492
2018-05-18,44.021751403808594
2018-05-21,44.333641052246094
2018-05-22,44.222591400146484
2018-05-23,44.5061149597168
2018-05-24,44.456512451171875
2018-05-25,44.55810546875
2018-05-29,44.39742660522461
2018-05-30,44.302921295166016
2018-05-31,44.15406036376953
2018-06-01,44.95035171508789
2018-06-04,45.32602310180664
2018-06-05,45.67572021484375
2018-06-06,45.83403778076172
2018-06-07,45.711158752441406
2018-06-08,45.295310974121094
2018-06-11,45.184261322021484
2018-06-12,45.432350158691406
2018-06-13,45.05904006958008
2018-06-14,45.0826530456543
2018-06-15,44.61954116821289
2018-06-18,44.595909118652344
2018-06-19,43.87526321411133
2018-06-20,44.066646575927734
2018-06-21,43.82091522216797
2018-06-22,43.693302154541016
2018-06-25,43.043548583984375
2018-06-26,43.57754135131836
2018-06-27,43.513736724853516
2018-06-28,43.830360412597656
2018-06-29,43.73821258544922
2018-07-02,44.22731018066406
2018-07-03,43.457027435302734
2018-07-05,43.80673599243164
2018-07-06,44.41397476196289
2018-07-09,45.03068161010742
2018-07-10,44.97632598876953
2018-07-11,44.392704010009766
2018-07-12,45.136993408203125
2018-07-13,45.2078971862793
2018-07-16,45.108646392822266
2018-07-17,45.23623275756836
2018-07-18,44.98815155029297
2018-07-19,45.33784866333008
2018-07-20,45.23387145996094
2018-07-23,45.2740478515625
2018-07-24,45.602481842041016
2018-07-25,46.03251647949219
2018-07-26,45.88837814331055
2018-07-27,45.125179290771484
2018-07-30,44.87236785888672
2018-07-31,44.962158203125
2018-08-01,47.610870361328125
2018-08-02,49.0025749206543
2018-08-03,49.144351959228516
2018-08-06,49.3995361328125
2018-08-07,48.9364128112793
2018-08-08,48.96949005126953
2018-08-09,49.35463333129883
2018-08-10,49.207637786865234
2018-08-13,49.52535629272461
2018-08-14,49.7340202331543
2018-08-15,49.850196838378906
2018-08-16,50.58051300048828
2018-08-17,51.59059143066406
2018-08-20,51.08793258666992
2018-08-21,50.988338470458984
2018-08-22,50.99070358276367
2018-08-23,51.09503173828125
2018-08-24,51.25389862060547
2018-08-27,51.67595672607422
2018-08-28,52.09328079223633
2018-08-29,52.87098693847656
2018-08-30,53.357078552246094
2018-08-31,53.97356033325195
2018-09-04,54.14664840698242
2018-09-05,53.79335403442383
2018-09-06,52.899452209472656
2018-09-07,52.47265625
2018-09-10,51.7684211730957
2018-09-11,53.07727813720703
2018-09-12,52.41811752319336
2018-09-13,53.68429183959961
2018-09-14,53.074913024902344
2018-09-17,51.66172409057617
2018-09-18,51.74708938598633
2018-09-19,51.77791976928711
2018-09-20,52.171512603759766
2018-09-21,51.609561920166016
2018-09-24,52.35172653198242
2018-09-25,52.68367004394531
2018-09-26,52.26397705078125
2018-09-27,53.33810806274414
2018-09-28,53.52542495727539
2018-10-01,53.88582992553711
2018-10-02,54.36479949951172
2018-10-03,55.026336669921875
2018-10-04,54.058921813964844
2018-10-05,53.18160629272461
2018-10-08,53.058326721191406
2018-10-09,53.79335403442383
2018-10-10,51.30131530761719
2018-10-11,50.848445892333984
2018-10-12,52.664695739746094
2018-10-15,51.53842544555664
2018-10-16,52.674198150634766
2018-10-17,52.44656753540039
2018-10-18,51.22069549560547
2018-10-19,52.00080108642578
2018-10-22,52.318519592285156
2018-10-23,52.81172561645508
2018-10-24,51.000186920166016
2018-10-25,52.116973876953125
2018-10-26,51.2870979309082
2018-10-29,50.32442092895508
2018-10-30,50.57575607299805
2018-10-31,51.89409637451172
2018-11-01,52.6907844543457
2018-11-02,49.195777893066406
2018-11-05,47.799190521240234
2018-11-06,48.31608581542969
2018-11-07,49.78144454956055
2018-11-08,49.60774612426758
2018-11-09,48.6512336730957
2018-11-12,46.20047378540039
2018-11-13,45.73887252807617
2018-11-14,44.44685745239258
2018-11-15,45.543758392333984
2018-11-16,46.048194885253906
2018-11-19,44.22320556640625
2018-11-20,42.11030578613281
2018-11-21,42.062721252441406
2018-11-23,40.99437713623047
2018-11-26,41.54877471923828
2018-11-27,41.45835494995117
2018-11-28,43.05255889892578
2018-11-29,42.72181701660156
2018-11-30,42.49102020263672
2018-12-03,43.97574996948242
2018-12-04,42.04130935668945
2018-12-06,41.57257080078125
2018-12-07,40.0902214050293
2018-12-10,40.35432434082031
2018-12-11,40.1235237121582
2018-12-12,40.235355377197266
2018-12-13,40.6755485534668
2018-12-14,39.3740234375
2018-12-17,39.00759506225586
2018-12-18,39.5144157409668
2018-12-19,38.28187942504883
2018-12-20,37.31585693359375
2018-12-21,35.86442947387695
2018-12-24,34.93647384643555
2018-12-26,37.396759033203125
2018-12-27,37.15406036376953
2018-12-28,37.173091888427734
2018-12-31,37.53238296508789
2019-01-02,37.57520294189453
2019-01-03,33.83244323730469
2019-01-04,35.2767333984375
2019-01-07,35.198211669921875
2019-01-08,35.86919021606445
2019-01-09,36.478302001953125
2019-01-10,36.594905853271484
2019-01-11,36.23562240600586
2019-01-14,35.69074630737305
2019-01-15,36.421207427978516
2019-01-16,36.866153717041016
2019-01-17,37.08505630493164
2019-01-18,37.3134765625
2019-01-22,36.475929260253906
2019-01-23,36.62345504760742
2019-01-24,36.33317565917969
2019-01-25,37.53713607788086
2019-01-28,37.18974685668945
2019-01-29,36.80428695678711
2019-01-30,39.31929397583008
2019-01-31,39.60244369506836
2019-02-01,39.621463775634766
2019-02-04,40.746925354003906
2019-02-05,41.4440803527832
2019-02-06,41.45835494995117
2019-02-07,40.67316818237305
2019-02-08,40.72096252441406
2019-02-11,40.48676681518555
2019-02-12,40.835655212402344
2019-02-13,40.665985107421875
2019-02-14,40.814151763916016
2019-02-15,40.72333908081055
2019-02-19,40.845211029052734
2019-02-20,41.10806655883789
2019-02-21,40.876277923583984
2019-02-22,41.33269500732422
2019-02-25,41.63377380371094
2019-02-26,41.657676696777344
2019-02-27,41.786705017089844
2019-02-28,41.375701904296875
2019-03-01,41.81061553955078
2019-03-04,42.0208854675293
2019-03-05,41.94442367553711
2019-03-06,41.70307922363281
2019-03-07,41.22038269042969
2019-03-08,41.31834411621094
2019-03-11,42.74971389770508
2019-03-12,43.23003005981445
2019-03-13,43.42118453979492
2019-03-14,43.90387725830078
2019-03-15,44.47499084472656
2019-03-18,44.929019927978516
2019-03-19,44.572967529296875
2019-03-20,44.96247100830078
2019-03-21,46.61845779418945
2019-03-22,45.653072357177734
2019-03-25,45.10106658935547
2019-03-26,44.635093688964844
2019-03-27,45.036537170410156
2019-03-28,45.09629821777344
2019-03-29,45.39021301269531
2019-04-01,45.6984748840332
2019-04-02,46.362762451171875
2019-04-03,46.68059158325195
2019-04-04,46.76182556152344
2019-04-05,47.074867248535156
2019-04-08,47.815635681152344
2019-04-09,47.67226791381836
2019-04-10,47.939903259277344
2019-04-11,47.540836334228516
2019-04-12,47.521724700927734
2019-04-15,47.607749938964844
2019-04-16,47.61252975463867
2019-04-17,48.539676666259766
2019-04-18,48.7141227722168
2019-04-22,48.874229431152344
2019-04-23,49.579166412353516
2019-04-24,49.502681732177734
2019-04-25,49.053436279296875
2019-04-26,48.819271087646484
2019-04-29,48.89334487915039
2019-04-30,47.95184326171875
2019-05-01,50.30558776855469
2019-05-02,49.97822189331055
2019-05-03,50.599510192871094
2019-05-06,49.81812286376953
2019-05-07,48.47515869140625
2019-05-08,48.48471450805664
2019-05-09,47.96379852294922
2019-05-10,47.29933166503906
2019-05-13,44.55031967163086
2019-05-14,45.25556945800781
2019-05-15,45.79767608642578
2019-05-16,45.59619903564453
2019-05-17,45.337120056152344
2019-05-20,43.9194450378418
2019-05-21,44.761417388916016
2019-05-22,43.84507369995117
2019-05-23,43.096649169921875
2019-05-24,42.93113327026367
2019-05-28,42.75362777709961
2019-05-29,42.549720764160156
2019-05-30,42.77041244506836
2019-05-31,41.99561309814453
2019-06-03,41.571022033691406
2019-06-04,43.09185791015625
2019-06-05,43.787498474121094
2019-06-06,44.43037796020508
2019-06-07,45.61298370361328
2019-06-10,46.19588088989258
2019-06-11,46.7308235168457
2019-06-12,46.58209228515625
2019-06-13,46.5724983215332
2019-06-14,46.2342643737793
2019-06-17,46.510128021240234
2019-06-18,47.603981018066406
2019-06-19,47.464847564697266
2019-06-20,47.84626388549805
2019-06-21,47.683143615722656
2019-06-24,47.63515853881836
2019-06-25,46.91313552856445
2019-06-26,47.927818298339844
2019-06-27,47.91342544555664
2019-06-28,47.476837158203125
2019-07-01,48.34760665893555
2019-07-02,48.63064956665039
2019-07-03,49.03364562988281
2019-07-05,48.990482330322266
2019-07-08,47.9805908203125
2019-07-09,48.27324295043945
2019-07-10,48.75060272216797
2019-07-11,48.39558029174805
2019-07-12,48.76739501953125
2019-07-15,49.22555923461914
2019-07-16,49.05524444580078
2019-07-17,48.77938461303711
2019-07-18,49.333499908447266
2019-07-19,48.597076416015625
2019-07-22,49.70771789550781
2019-07-23,50.0963249206543
2019-07-24,50.0555419921875
2019-07-25,49.65973663330078
2019-07-26,49.83244705200195
2019-07-29,50.29780960083008
2019-07-30,50.0819206237793
2019-07-31,51.103816986083984
2019-08-01,49.99796676635742
2019-08-02,48.94010543823242
2019-08-05,46.37819290161133
2019-08-06,47.25615692138672
2019-08-07,47.74551010131836
2019-08-08,48.7985725402832
2019-08-09,48.396461486816406
2019-08-12,48.27364730834961
2019-08-13,50.31796646118164
2019-08-14,48.82023620605469
2019-08-15,48.577049255371094
2019-08-16,49.723209381103516
2019-08-19,50.650264739990234
2019-08-20,50.65266799926758
2019-08-21,51.20167541503906
2019-08-22,51.158321380615234
2019-08-23,48.79375076293945
2019-08-26,49.72080612182617
2019-08-27,49.15976333618164
2019-08-28,49.48964309692383
2019-08-29,50.32758712768555
2019-08-30,50.26258087158203
2019-09-03,49.530574798583984
2019-09-04,50.37093734741211
2019-09-05,51.35577392578125
2019-09-06,51.350948333740234
2019-09-09,51.57007598876953
2019-09-10,52.17927169799805
2019-09-11,53.83831787109375
2019-09-12,53.717918395996094
2019-09-13,52.67289352416992
2019-09-16,52.949798583984375
2019-09-17,53.14243698120117
2019-09-18,53.640869140625
2019-09-19,53.20503234863281
2019-09-20,52.42728042602539
2019-09-23,52.66566467285156
2019-09-24,52.41524887084961
2019-09-25,53.22188186645508
2019-09-26,52.94740295410156
2019-09-27,52.68974685668945
2019-09-30,53.929813385009766
2019-10-01,54.07910919189453
2019-10-02,52.72346115112305
2019-10-03,53.171329498291016
2019-10-04,54.66182327270508
2019-10-07,54.67385482788086
2019-10-08,54.033363342285156
2019-10-09,54.6666374206543
2019-10-10,55.4034538269043
2019-10-11,56.8770866394043
2019-10-14,56.795223236083984
2019-10-15,56.66278839111328
2019-10-16,56.43403625488281
2019-10-17,56.65315246582031
2019-10-18,56.92523956298828
2019-10-21,57.91248321533203
2019-10-22,57.780052185058594
2019-10-23,58.555389404296875
2019-10-24,58.65171432495117
2019-10-25,59.37407684326172
2019-10-28,59.968841552734375
2019-10-29,58.58188247680664
2019-10-30,58.57465744018555
2019-10-31,59.89901351928711
2019-11-01,61.59898376464844
2019-11-04,62.003517150878906
2019-11-05,61.914424896240234
2019-11-06,61.940914154052734
2019-11-07,62.655784606933594
2019-11-08,62.827266693115234
2019-11-11,63.32478332519531
2019-11-12,63.266822814941406
2019-11-13,63.87302017211914
2019-11-14,63.43104934692383
2019-11-15,64.1845703125
2019-11-18,64.50819396972656
2019-11-19,64.31256866455078
2019-11-20,63.56387710571289
2019-11-21,63.27891159057617
2019-11-22,63.22333908081055
2019-11-25,64.3318862915039
2019-11-26,63.82954788208008
2019-11-27,64.68692016601562
2019-11-29,64.54442596435547
2019-12-02,63.798152923583984
2019-12-03,62.66062545776367
2019-12-04,63.21367645263672
2019-12-05,64.14109802246094
2019-12-06,65.38004302978516
2019-12-09,64.46472930908203
2019-12-10,64.84148406982422
2019-12-11,65.39453887939453
2019-12-12,65.56121063232422
2019-12-13,66.45237731933594
2019-12-16,67.58990478515625
2019-12-17,67.72274017333984
2019-12-18,67.56092834472656
2019-12-19,67.62853240966797
2019-12-20,67.48847198486328
2019-12-23,68.58975219726562
2019-12-24,68.65497589111328
2019-12-26,70.0171127319336
2019-12-27,69.99054718017578
2019-12-30,70.40593719482422
2019-12-31,70.92036437988281
2020-01-02,72.53852081298828
2020-01-03,71.8332748413086
2020-01-06,72.40567016601562
2020-01-07,72.06513977050781
2020-01-08,73.22440338134766
2020-01-09,74.7797622680664
2020-01-10,74.94880676269531
2020-01-13,76.55005645751953
2020-01-14,75.51636505126953
2020-01-15,75.19273376464844
2020-01-16,76.13465118408203
2020-01-17,76.97752380371094
2020-01-21,76.45586395263672
2020-01-22,76.72876739501953
2020-01-23,77.0982894897461
2020-01-24,76.87608337402344
2020-01-27,74.61550903320312
2020-01-28,76.72635650634766
2020-01-29,78.3324203491211
2020-01-30,78.21888732910156
2020-01-31,74.75077819824219
2020-02-03,74.54547119140625
2020-02-04,77.00651550292969
2020-02-05,77.63444519042969
2020-02-06,78.54252624511719
2020-02-07,77.47492980957031
2020-02-10,77.84291076660156
2020-02-11,77.37324523925781
2020-02-12,79.21067810058594
2020-02-13,78.6466064453125
2020-02-14,78.66598510742188
2020-02-18,77.22557830810547
2020-02-19,78.3440170288086
2020-02-20,77.5402603149414
2020-02-21,75.78517150878906
2020-02-24,72.18533325195312
2020-02-25,69.74027252197266
2020-02-26,70.84661102294922
2020-02-27,66.21549224853516
2020-02-28,66.17676544189453
2020-03-02,72.33784484863281
2020-03-03,70.04045104980469
2020-03-04,73.28923797607422
2020-03-05,70.9119644165039
2020-03-06,69.9702377319336
2020-03-09,64.4361572265625
2020-03-10,69.07695007324219
2020-03-11,66.67787170410156
2020-03-12,60.09312057495117
2020-03-13,67.29277038574219
2020-03-16,58.635765075683594
2020-03-17,61.213985443115234
2020-03-18,59.715476989746094
2020-03-19,59.25792694091797
2020-03-20,55.49589538574219
2020-03-23,54.31693649291992
2020-03-24,59.76631164550781
2020-03-25,59.43706512451172
2020-03-26,62.56482696533203
2020-03-27,59.974491119384766
2020-03-30,61.686058044433594
2020-03-31,61.56016540527344
2020-04-01,58.321044921875
2020-04-02,59.29423522949219
2020-04-03,58.442100524902344
2020-04-06,63.54042434692383
2020-04-07,62.80448913574219
2020-04-08,64.41193389892578
2020-04-09,64.87673950195312
2020-04-13,66.1501235961914
2020-04-14,69.49089813232422
2020-04-15,68.85665893554688
2020-04-16,69.40377807617188
2020-04-17,68.4620590209961
2020-04-20,67.04100799560547
2020-04-21,64.96875
2020-04-22,66.84007263183594
2020-04-23,66.5810546875
2020-04-24,68.5031967163086
2020-04-27,68.55162811279297
2020-04-28,67.44043731689453
2020-04-29,69.6555404663086
2020-04-30,71.12499237060547
2020-05-01,69.97994232177734
2020-05-04,70.9700698852539
2020-05-05,72.03526306152344
2020-05-06,72.7784423828125
2020-05-07,73.53134155273438
2020-05-08,75.28150939941406
2020-05-11,76.4660873413086
2020-05-12,75.59222412109375
2020-05-13,74.67951202392578
2020-05-14,75.13829040527344
2020-05-15,74.6940689086914
2020-05-18,76.45397186279297
2020-05-19,76.01216888427734
2020-05-20,77.49046325683594
2020-05-21,76.9127426147461
2020-05-22,77.4079360961914
2020-05-26,76.88360595703125
2020-05-27,77.21857452392578
2020-05-28,77.25257110595703
2020-05-29,77.17730712890625
2020-06-01,78.12642669677734
2020-06-02,78.48812103271484
2020-06-03,78.92020416259766
2020-06-04,78.24053955078125
2020-06-05,80.46891021728516
2020-06-08,80.9446792602539
2020-06-09,83.50072479248047
2020-06-10,85.64901733398438
2020-06-11,81.53697204589844
2020-06-12,82.24092102050781
2020-06-15,83.25799560546875
2020-06-16,85.46451568603516
2020-06-17,85.3455810546875
2020-06-18,85.37957000732422
2020-06-19,84.89167785644531
2020-06-22,87.11275482177734
2020-06-23,88.9721450805664
2020-06-24,87.401611328125
2020-06-25,88.56189727783203
2020-06-26,85.84077453613281
2020-06-29,87.81910705566406
2020-06-30,88.55219268798828
2020-07-01,88.38470458984375
2020-07-02,88.38470458984375
2020-07-06,90.74900817871094
2020-07-07,90.46743774414062
2020-07-08,92.57443237304688
2020-07-09,92.97254943847656
2020-07-10,93.13516998291016
2020-07-13,92.70551300048828
2020-07-14,94.2396469116211
2020-07-15,94.88777923583984
2020-07-16,93.72016906738281
2020-07-17,93.53083038330078
2020-07-20,95.50188446044922
2020-07-21,94.1838150024414
2020-07-22,94.4483871459961
2020-07-23,90.14945983886719
2020-07-24,89.92611694335938
2020-07-27,92.05738830566406
2020-07-28,90.54512023925781
2020-07-29,92.28072357177734
2020-07-30,93.3973388671875
2020-07-31,103.17497253417969
2020-08-03,105.77474212646484
2020-08-04,106.48110961914062
2020-08-05,106.8670654296875
2020-08-06,110.59557342529297
2020-08-07,108.08110046386719
2020-08-10,109.65203857421875
2020-08-11,106.39102172851562
2020-08-12,109.92682647705078
2020-08-13,111.87226867675781
2020-08-14,111.77256774902344
2020-08-17,111.4807357788086
2020-08-18,112.40970611572266
2020-08-19,112.55073547363281
2020-08-20,115.04820251464844
2020-08-21,120.97689056396484
2020-08-24,122.42382049560547
2020-08-25,121.41948699951172
2020-08-26,123.0707015991211
2020-08-27,121.59945678710938
2020-08-28,121.40248107910156
2020-08-31,125.51947021484375
2020-09-01,130.51927185058594
2020-09-02,127.81513214111328
2020-09-03,117.58212280273438
2020-09-04,117.6599349975586
2020-09-08,109.74200439453125
2020-09-09,114.11925506591797
2020-09-10,110.39373016357422
2020-09-11,108.94439697265625
2020-09-14,112.21272277832031
2020-09-15,112.3878173828125
2020-09-16,109.07085418701172
2020-09-17,107.32968139648438
2020-09-18,103.92516326904297
2020-09-21,107.0767822265625
2020-09-22,108.75956726074219
2020-09-23,104.1975326538086
2020-09-24,105.26751708984375
2020-09-25,109.21674346923828
2020-09-28,111.82363891601562
2020-09-29,110.97736358642578
2020-09-30,112.65042877197266
2020-10-01,113.60372161865234
2020-10-02,109.93656921386719
2020-10-05,113.32160949707031
2020-10-06,110.07273864746094
2020-10-07,111.94036865234375
2020-10-08,111.83336639404297
2020-10-09,113.77880096435547
2020-10-12,121.00608825683594
2020-10-13,117.79610443115234
2020-10-14,117.88367462158203
2020-10-15,117.41676330566406
2020-10-16,115.77288055419922
2020-10-19,112.81581115722656
2020-10-20,114.30406951904297
2020-10-21,113.68154907226562
2020-10-22,112.59210205078125
2020-10-23,111.90145111083984
2020-10-26,111.91118621826172
2020-10-27,113.41890716552734
2020-10-28,108.16621398925781
2020-10-29,112.17381286621094
2020-10-30,105.89005279541016
2020-11-02,105.80252075195312
2020-11-03,107.4269790649414
2020-11-04,111.81391143798828
2020-11-05,115.7825927734375
2020-11-06,115.65106201171875
2020-11-09,113.34175109863281
2020-11-10,113.00069427490234
2020-11-11,116.4305648803711
2020-11-12,116.15773010253906
2020-11-13,116.20646667480469
2020-11-16,117.2198257446289
2020-11-17,116.33314514160156
2020-11-18,115.00796508789062
2020-11-19,115.60234069824219
2020-11-20,114.33560943603516
2020-11-23,110.93498229980469
2020-11-24,112.22118377685547
2020-11-25,113.05916595458984
2020-11-27,113.6048355102539
2020-11-30,116.00184631347656
2020-12-01,119.5778579711914
2020-12-02,119.92867279052734
2020-12-03,119.79222869873047
2020-12-04,119.11991119384766
2020-12-07,120.58151245117188
2020-12-08,121.19536590576172
2020-12-09,118.66194915771484
2020-12-10,120.08456420898438
2020-12-11,119.27580261230469
2020-12-14,118.66194915771484
2020-12-15,124.60575103759766
2020-12-16,124.53755187988281
2020-12-17,125.40476989746094
