Date,Actual,Predicted
2017-04-29,33.28501892089844,12.120146034674773
2017-04-30,33.28501892089844,33.171971598185806
2017-05-01,33.96391677856445,33.9641273838608
2017-05-02,34.17941665649414,33.29994793539721
2017-05-03,34.07514190673828,33.9397655680343
2017-05-04,33.95234680175781,34.57153482862636
2017-05-05,34.51539993286133,34.71762308743012
2017-05-06,34.51539993286133,33.97437241931986
2017-05-07,34.51539993286133,34.592056945009446
2017-05-08,35.453819274902344,35.759332734230185
2017-05-09,35.6808967590332,35.22392592867245
2017-05-10,35.51174545288086,35.31228929005448
2017-05-11,35.81884765625,36.251867652987684
2017-05-12,36.31907653808594,36.44249635104524
2017-05-13,36.31907653808594,35.8936755334048
2017-05-14,36.31907653808594,36.55512800781993
2017-05-15,36.22602081298828,36.57876899629272
2017-05-16,36.17250442504883,36.33240780318124
2017-05-17,34.9579963684082,35.13055254380243
2017-05-18,35.49080276489258,36.33691502178919
2017-05-19,35.611793518066406,35.26189657962207
2017-05-20,35.611793518066406,35.5465654171428
2017-05-21,35.611793518066406,35.600280865717394
2017-05-22,35.82817459106445,36.700688039041935
2017-05-23,35.78396224975586,35.62653294449156
2017-05-24,35.67692184448242,35.736451213353426
2017-05-25,35.80023956298828,36.07665138878441
2017-05-26,35.739749908447266,36.02506367746941
2017-05-27,35.739749908447266,35.77856957920729
2017-05-28,35.739749908447266,35.77872992570798
2017-05-29,35.739749908447266,35.707818632772586
2017-05-30,35.75371170043945,35.73672780764896
2017-05-31,35.54198455810547,34.46356187646742
2017-06-01,35.63970947265625,36.228436928039784
2017-06-02,36.16786193847656,35.76959918658031
2017-06-03,36.16786193847656,35.74940156288804
2017-06-04,36.16786193847656,36.177171902823964
2017-06-05,35.81420135498047,36.52238711731949
2017-06-06,35.9351921081543,36.121100626705896
2017-06-07,36.14923858642578,35.70405470650739
2017-06-08,36.06081008911133,36.06572311530554
2017-06-09,34.66250228881836,34.99433755304548
2017-06-10,34.66250228881836,35.83315603648829
2017-06-11,34.66250228881836,34.50158052306857
2017-06-12,33.83421325683594,33.57426275286449
2017-06-13,34.10642623901367,34.456604761918264
2017-06-14,33.77373123168945,33.771068331826285
2017-06-15,33.5713005065918,33.785532208360394
2017-06-16,33.101318359375,33.49463114690526
2017-06-17,33.101318359375,33.65178112735049
2017-06-18,33.101318359375,32.90815496843611
2017-06-19,34.04827880859375,33.4563502814728
2017-06-20,33.73882293701172,32.88497105290657
2017-06-21,33.93891906738281,34.536447766099656
2017-06-22,33.883087158203125,33.64937295235032
2017-06-23,34.0343017578125,33.603513021314086
2017-06-24,34.0343017578125,33.72568958830444
2017-06-25,34.0343017578125,34.13727157610873
2017-06-26,33.92728042602539,33.38711565427044
2017-06-27,33.44102096557617,33.7050103938342
2017-06-28,33.92960357666016,33.781876040999634
2017-06-29,33.429378509521484,32.93411407272255
2017-06-30,33.50849533081055,33.54589769672882
2017-07-01,33.50849533081055,33.3752237967512
2017-07-02,33.50849533081055,33.78121341097102
2017-07-03,33.38749313354492,34.04412033532597
2017-07-04,33.38749313354492,33.31478903393428
2017-07-05,33.52477264404297,33.61521413584937
2017-07-06,33.20835494995117,33.16109512699826
2017-07-07,33.54571533203125,33.67869052952139
2017-07-08,33.54571533203125,33.243541508294754
2017-07-09,33.54571533203125,33.65832691937519
2017-07-10,33.750457763671875,33.540494160381144
2017-07-11,33.859825134277344,33.28991177590831
2017-07-12,33.9086799621582,34.30411254870647
2017-07-13,34.38098907470703,33.346030257297905
2017-07-14,34.67646789550781,34.353760249237006
2017-07-15,34.67646789550781,34.52846822445198
2017-07-16,34.67646789550781,34.861689364349786
2017-07-17,34.79745864868164,34.680260709896544
2017-07-18,34.918460845947266,34.71476992548109
2017-07-19,35.13713836669922,35.20235696566491
2017-07-20,34.97894287109375,34.69822747793243
2017-07-21,34.96263885498047,35.228366113970694
2017-07-22,34.96263885498047,34.98610986383688
2017-07-23,34.96263885498047,34.97240249670787
2017-07-24,35.3860969543457,35.40995952274223
2017-07-25,35.537330627441406,35.39373787807045
2017-07-26,35.70486068725586,35.7919421732579
2017-07-27,35.030120849609375,35.758007272484676
2017-07-28,34.78349304199219,35.74473897526046
2017-07-29,34.78349304199219,34.88908617117793
2017-07-30,34.78349304199219,34.62756083940192
2017-07-31,34.60434341430664,34.63884140679795
2017-08-01,34.911460876464844,35.21787389566183
2017-08-02,36.56106185913086,36.08085515290182
2017-08-03,36.19577026367188,34.98282861360208
2017-08-04,36.38656234741211,36.97819799937962
2017-08-05,36.38656234741211,36.565167439343696
2017-08-06,36.38656234741211,36.575823218556394
2017-08-07,36.94960784912109,36.815037555921734
2017-08-08,37.245094299316406,37.08232603867783
2017-08-09,37.47311019897461,37.36669384724463
2017-08-10,36.27952194213867,36.151385737505606
2017-08-11,36.78405380249024,37.78803492988453
2017-08-12,36.78405380249024,36.23665862001161
2017-08-13,36.78405380249024,36.72061294917154
2017-08-14,37.3376350402832,37.20366027830184
2017-08-15,37.74639129638672,37.984821842521875
2017-08-16,37.59457015991211,37.58839787347646
2017-08-17,36.872806549072266,37.028922746024364
2017-08-18,36.78873443603516,37.549463452671326
2017-08-19,36.78873443603516,36.7084332679547
2017-08-20,36.78873443603516,36.72068867812584
2017-08-21,36.72098159790039,36.8970270914471
2017-08-22,37.3212776184082,37.488274293252786
2017-08-23,37.36798858642578,37.09433174156156
2017-08-24,37.20216369628906,36.74367326371765
2017-08-25,37.339969635009766,37.759973871244696
2017-08-26,37.339969635009766,37.391949454592805
2017-08-27,37.339969635009766,37.3012221858784
2017-08-28,37.71603012084961,37.80813646998092
2017-08-29,38.05238723754883,37.89501945929756
2017-08-30,38.1551628112793,37.8780404941555
2017-08-31,38.30698013305664,37.842221744908954
2017-09-01,38.31867218017578,38.26103718813408
2017-09-02,38.31867218017578,38.32594913487067
2017-09-03,38.31867218017578,38.41314333995294
2017-09-04,38.31867218017578,38.25743959583531
2017-09-05,37.858516693115234,38.27472986285108
2017-09-06,37.81881332397461,38.159056300207915
2017-09-07,37.66698455810547,37.60716144581039
2017-09-08,37.05266571044922,37.41063149298546
2017-09-09,37.05266571044922,37.47197049615293
2017-09-10,37.05266571044922,37.09658063256336
2017-09-11,37.72304153442383,37.57106234845834
2017-09-12,37.57354736328125,37.258066218047176
2017-09-13,37.29090881347656,37.756080963535005
2017-09-14,36.97090530395508,37.3567109826263
2017-09-15,37.34464263916016,37.54357293497148
2017-09-16,37.34464263916016,36.84809468342519
2017-09-17,37.34464263916016,37.32595856928081
2017-09-18,37.062007904052734,37.02880490725063
2017-09-19,37.07602691650391,37.37012034982773
2017-09-20,36.4547119140625,36.22808862634368
2017-09-21,35.828712463378906,36.12440726115203
2017-09-22,35.47834014892578,35.6161907122635
2017-09-23,35.47834014892578,35.621956302855224
2017-09-24,35.47834014892578,35.29894464164393
2017-09-25,35.16535568237305,35.67584439763418
2017-09-26,35.77031326293945,35.63109866734978
2017-09-27,36.0249137878418,35.394584492048224
2017-09-28,35.80302429199219,35.56680983586382
2017-09-29,35.999229431152344,36.35391203404929
2017-09-30,35.999229431152344,36.02004867880785
2017-10-01,35.999229431152344,35.81078888451497
2017-10-02,35.92681121826172,35.80115159909438
2017-10-03,36.08331680297852,36.16521400362082
2017-10-04,35.84972381591797,35.42439122292889
2017-10-05,36.295860290527344,35.915086461245295
2017-10-06,36.27485275268555,35.6038815662189
2017-10-07,36.27485275268555,36.4004347622717
2017-10-08,36.27485275268555,36.21873308309307
2017-10-09,36.4010009765625,36.19827678758644
2017-10-10,36.41499328613281,36.5084442048791
2017-10-11,36.56681823730469,36.711999166723444
2017-10-12,36.4383544921875,36.17789115905209
2017-10-13,36.66958618164063,36.87273639558893
2017-10-14,36.66958618164063,36.527683373299666
2017-10-15,36.66958618164063,36.688563358249084
2017-10-16,37.34464263916016,37.17564039294392
2017-10-17,37.482452392578125,37.15569000606604
2017-10-18,37.31660842895508,37.20089103492508
2017-10-19,36.43368148803711,37.278374241129626
2017-10-20,36.49675369262695,37.125185828596386
2017-10-21,36.49675369262695,36.306185778098424
2017-10-22,36.49675369262695,36.3259938434769
2017-10-23,36.478057861328125,36.508962316894404
2017-10-24,36.695289611816406,37.02788978246936
2017-10-25,36.53412628173828,36.45244386635967
2017-10-26,36.767704010009766,36.8261665114707
2017-10-27,38.0850830078125,37.808892688911655
2017-10-28,38.0850830078125,37.16291454671966
2017-10-29,38.0850830078125,38.29883432152323
2017-10-30,38.94232177734375,39.428766277593105
2017-10-31,39.48421859741211,39.10903614629525
2017-11-01,38.982032775878906,38.4932669748671
2017-11-02,39.26700210571289,39.601765044719315
2017-11-03,40.29241561889648,40.460270276514905
2017-11-04,40.29241561889648,39.5359718443987
2017-11-05,40.29241561889648,40.422908895074414
2017-11-06,40.701168060302734,41.16457334498172
2017-11-07,40.83197784423828,40.736811152788334
2017-11-08,41.16599655151367,41.150633586233
2017-11-09,41.08191680908203,41.07508089334186
2017-11-10,40.94594955444336,41.337200366142326
2017-11-11,40.94594955444336,41.10489445166033
2017-11-12,40.94594955444336,41.10177174954862
2017-11-13,40.78184509277344,40.87136578641799
2017-11-14,40.16533279418945,40.407369237734606
2017-11-15,39.63554000854492,39.96931214200971
2017-11-16,40.10907745361328,40.43476540430126
2017-11-17,39.88636779785156,39.775264870935686
2017-11-18,39.88636779785156,40.05355461999243
2017-11-19,39.88636779785156,40.0891612168155
2017-11-20,39.846527099609375,40.16113462122499
2017-11-21,40.58728790283203,40.441696591960124
2017-11-22,41.01393127441406,40.63480049783469
2017-11-23,41.01393127441406,40.828295714037594
2017-11-24,41.01628112792969,41.152242485307845
2017-11-25,41.01628112792969,41.20172036697477
2017-11-26,41.01628112792969,40.93540803742497
2017-11-27,40.80998992919922,40.67561916198659
2017-11-28,40.57088851928711,40.472693997582255
2017-11-29,39.72930908203125,39.76790501126647
2017-11-30,40.28487777709961,40.75740130617659
2017-12-01,40.09734725952149,39.50327192304802
2017-12-02,40.09734725952149,40.08497062296447
2017-12-03,40.09734725952149,40.26143591340092
2017-12-04,39.80432891845703,40.12175057380024
2017-12-05,39.76681900024414,40.00493913382183
2017-12-06,39.6191291809082,39.9060120420706
2017-12-07,39.69180679321289,39.70562672666286
2017-12-08,39.703521728515625,39.5999697189786
2017-12-09,39.703521728515625,39.788841285940705
2017-12-10,39.703521728515625,39.73326562120408
2017-12-11,40.47710037231445,40.23113072280397
2017-12-12,40.24971771240234,39.553842848854806
2017-12-13,40.38335037231445,40.41958468752506
2017-12-14,40.37161636352539,40.44514713725965
2017-12-15,40.78184509277344,40.74865931317646
2017-12-16,40.78184509277344,40.32288330074675
2017-12-17,40.78184509277344,40.966631603299476
2017-12-18,41.356178283691406,41.21986138905243
2017-12-19,40.915470123291016,40.66106030066675
2017-12-20,40.87092971801758,41.07110607086483
2017-12-21,41.0256462097168,41.140547070523674
2017-12-22,41.0256462097168,40.98009354339408
2017-12-23,41.0256462097168,40.91906984515872
