Date,Actual,Predicted
2019-01-02,33.28501892089844,32.842820315116896
2019-01-03,33.28501892089844,32.89159638959056
2019-01-04,33.96391677856445,33.4650387048104
2019-01-05,34.17941665649414,33.62964386393331
2019-01-06,34.07514190673828,33.59904665584365
2019-01-07,33.95234680175781,33.43573567643749
2019-01-08,34.51539993286133,34.0141057653327
2019-01-09,34.51539993286133,33.9380756406711
2019-01-10,34.51539993286133,33.958485793587485
2019-01-11,35.453819274902344,34.81544231590151
2019-01-12,35.6808967590332,34.91848959467433
2019-01-13,35.51174545288086,34.785739047363606
2019-01-14,35.81884765625,35.132467626171376
2019-01-15,36.31907653808594,35.60645172723929
2019-01-16,36.31907653808594,35.57700075669021
2019-01-17,36.31907653808594,35.63248284465084
2019-01-18,36.22602081298828,35.607675498214974
2019-01-19,36.17250442504883,35.59491349479697
2019-01-20,34.9579963684082,34.49641234723457
2019-01-21,35.49080276489258,35.06505712399502
2019-01-22,35.611793518066406,35.0626372426205
2019-01-23,35.611793518066406,35.058462591014745
2019-01-24,35.611793518066406,35.02364882135441
2019-01-25,35.82817459106445,35.33745932299013
2019-01-26,35.78396224975586,35.23528534311134
2019-01-27,35.67692184448242,35.20820941027432
2019-01-28,35.80023956298828,35.320283362066675
2019-01-29,35.739749908447266,35.23151260806918
2019-01-30,35.739749908447266,35.24974931020478
2019-01-31,35.739749908447266,35.264876292943256
2019-02-01,35.739749908447266,35.247779122753855
2019-02-02,35.75371170043945,35.30705070974261
2019-02-03,35.54198455810547,35.01175225871202
2019-02-04,35.63970947265625,35.178234146064085
2019-02-05,36.16786193847656,35.57845922346945
2019-02-06,36.16786193847656,35.51118744327698
2019-02-07,36.16786193847656,35.53344582564637
2019-02-08,35.81420135498047,35.29118569252188
2019-02-09,35.9351921081543,35.43839192970796
2019-02-10,36.14923858642578,35.61603318341946
2019-02-11,36.06081008911133,35.53699098957901
2019-02-12,34.66250228881836,34.1706587628954
2019-02-13,34.66250228881836,34.2120695801339
2019-02-14,34.66250228881836,34.17626254430495
2019-02-15,33.83421325683594,33.400098375966465
2019-02-16,34.10642623901367,33.623546383137
2019-02-17,33.77373123168945,33.28196675784447
2019-02-18,33.5713005065918,33.13176353906691
2019-02-19,33.101318359375,32.85173812700255
2019-02-20,33.101318359375,33.112928362632246
2019-02-21,33.101318359375,32.96415113041111
2019-02-22,34.04827880859375,33.52945557819247
2019-02-23,33.73882293701172,33.10933919323644
2019-02-24,33.93891906738281,33.45898942047374
2019-02-25,33.883087158203125,33.34226891087063
2019-02-26,34.0343017578125,33.482744826790096
2019-02-27,34.0343017578125,33.55217748477388
2019-02-28,34.0343017578125,33.61087658164182
2019-03-01,33.92728042602539,33.4836161349608
2019-03-02,33.44102096557617,32.9916526589419
2019-03-03,33.92960357666016,33.43612963010774
2019-03-04,33.429378509521484,32.88835507290359
2019-03-05,33.50849533081055,33.04188552379621
2019-03-06,33.50849533081055,32.99032243665532
2019-03-07,33.50849533081055,33.02286761991449
2019-03-08,33.38749313354492,33.084340318260885
2019-03-09,33.38749313354492,32.98629279352819
2019-03-10,33.52477264404297,33.09862030060832
2019-03-11,33.20835494995117,32.76745823529613
2019-03-12,33.54571533203125,33.048748699651625
2019-03-13,33.54571533203125,32.99785994384631
2019-03-14,33.54571533203125,33.08558085322254
2019-03-15,33.750457763671875,33.29292411817299
2019-03-16,33.859825134277344,33.397831046864255
2019-03-17,33.9086799621582,33.45278967936302
2019-03-18,34.38098907470703,33.91042889411186
2019-03-19,34.67646789550781,34.13918060734311
2019-03-20,34.67646789550781,34.09948139307197
2019-03-21,34.67646789550781,34.075287608522544
2019-03-22,34.79745864868164,34.29321188231653
2019-03-23,34.918460845947266,34.435003352034855
2019-03-24,35.13713836669922,34.60958811200469
2019-03-25,34.97894287109375,34.34637593011739
2019-03-26,34.96263885498047,34.445700870580865
2019-03-27,34.96263885498047,34.47244320009712
2019-03-28,34.96263885498047,34.489347165348235
2019-03-29,35.3860969543457,34.87587051314716
2019-03-30,35.537330627441406,34.951931232083155
2019-03-31,35.70486068725586,35.114614400214805
2019-04-01,35.030120849609375,34.45761587360782
2019-04-02,34.78349304199219,34.399347611179266
2019-04-03,34.78349304199219,34.398740754887214
2019-04-04,34.78349304199219,34.36296179873476
2019-04-05,34.60434341430664,34.13037364731467
2019-04-06,34.911460876464844,34.464788764104
2019-04-07,36.56106185913086,35.87683889512101
2019-04-08,36.19577026367188,35.391927189799674
2019-04-09,36.38656234741211,35.76184046597649
2019-04-10,36.38656234741211,35.78337296775345
2019-04-11,36.38656234741211,35.87423963909663
2019-04-12,36.94960784912109,36.399785570006486
2019-04-13,37.245094299316406,36.62644974788503
2019-04-14,37.47311019897461,36.84878378818797
2019-04-15,36.27952194213867,35.69677817913464
2019-04-16,36.78405380249024,36.41200735397666
